rank,cx,cy,score,angle,flip,scale,od,bucket,matched_ann_id,matched_category,file_name,condition
11,1266.0,5068.0,2.6910703,0.0,False,1.0,0.20723211765289307,non_human_findings,-1,0,529.tiff,hem_bbox
12,4602.0,668.0,2.5229726,0.0,False,1.0,0.20285412669181824,non_human_findings,-1,0,529.tiff,hem_bbox
13,1482.0,5309.0,3.1665306,0.0,False,1.0,0.20032398402690887,non_human_findings,-1,0,529.tiff,hem_bbox
14,1362.0,3215.0,2.7633083,0.0,False,1.0,0.19784513115882874,non_human_findings,-1,0,529.tiff,hem_bbox
15,3458.0,1716.0,3.1338148,0.0,False,1.0,0.19640392065048218,human_correct_label,24904,1,529.tiff,hem_bbox
16,6257.0,411.0,2.686374,0.0,False,1.0,0.19481919705867767,human_rejected_label,24902,2,529.tiff,hem_bbox
17,2696.0,3048.0,2.6077793,0.0,False,1.0,0.19264936447143555,human_rejected_label,24916,2,529.tiff,hem_bbox
18,3926.0,3899.0,2.9071226,0.0,False,1.0,0.19256392121315002,non_human_findings,-1,0,529.tiff,hem_bbox
19,5713.0,141.0,2.7407548,0.0,False,1.0,0.19255898892879486,non_human_findings,-1,0,529.tiff,hem_bbox
20,5944.0,3204.0,3.0758014,0.0,False,1.0,0.19223374128341675,non_human_findings,-1,0,529.tiff,hem_bbox
21,4074.0,754.0,2.5840194,0.0,False,1.0,0.19204287230968475,non_human_findings,-1,0,529.tiff,hem_bbox
22,2267.0,3007.0,2.5393403,0.0,False,1.0,0.1917351931333542,non_human_findings,-1,0,529.tiff,hem_bbox
23,3908.0,4304.0,2.488714,0.0,False,1.0,0.19068260490894318,non_human_findings,-1,0,529.tiff,hem_bbox
24,77.0,4432.0,2.5550284,0.0,False,1.0,0.19065898656845093,non_human_findings,-1,0,529.tiff,hem_bbox
25,1520.0,5305.0,2.5406542,0.0,False,1.0,0.19049005210399628,non_human_findings,-1,0,529.tiff,hem_bbox
26,5743.0,2813.0,3.1618462,0.0,False,1.0,0.18900595605373383,non_human_findings,-1,0,529.tiff,hem_bbox
27,862.0,4551.0,3.2674177,0.0,False,1.0,0.18845538794994354,non_human_findings,-1,0,529.tiff,hem_bbox
28,3743.0,3343.0,2.8058195,0.0,False,1.0,0.18799450993537903,non_human_findings,-1,0,529.tiff,hem_bbox
29,5279.0,3828.0,2.8752234,0.0,False,1.0,0.1872725486755371,non_human_findings,-1,0,529.tiff,hem_bbox
0,5637.0,3092.0,17.405304,0.0,False,1.0,0.3520810902118683,human_correct_label,25757,1,548.tiff,default_51
1,1616.0,3031.0,16.747183,0.0,False,1.0,0.33945322036743164,human_correct_label,25738,1,548.tiff,default_51
2,28.0,2668.0,16.767012,0.0,False,1.0,0.3393891453742981,human_correct_label,25717,1,548.tiff,default_51
3,4718.0,2392.0,12.965076,0.0,False,1.0,0.3361908197402954,human_correct_label,25756,1,548.tiff,default_51
4,2445.0,2640.0,16.959562,0.0,False,1.0,0.33520448207855225,human_correct_label,25742,1,548.tiff,default_51
5,4811.0,3374.0,16.316515,0.0,False,1.0,0.3347516655921936,human_correct_label,25802,1,548.tiff,default_51
6,875.0,2588.0,14.014839,0.0,False,1.0,0.3324318528175354,human_rejected_label,25917,2,548.tiff,default_51
7,4161.0,2192.0,15.452844,0.0,False,1.0,0.33156144618988037,human_correct_label,25704,1,548.tiff,default_51
8,7128.0,3202.0,16.08387,0.0,False,1.0,0.3293604254722595,human_correct_label,25765,1,548.tiff,default_51
9,5923.0,2901.0,17.83466,0.0,False,1.0,0.32918640971183777,human_correct_label,25759,1,548.tiff,default_51
10,532.0,2603.0,15.937627,0.0,False,1.0,0.3278981149196625,human_correct_label,25718,1,548.tiff,default_51
11,831.0,2269.0,13.282911,0.0,False,1.0,0.3278488218784332,human_correct_label,25684,1,548.tiff,default_51
12,6859.0,3314.0,16.48958,0.0,False,1.0,0.3277607560157776,human_correct_label,25764,1,548.tiff,default_51
13,3938.0,3651.0,14.760692,0.0,False,1.0,0.3275372385978699,human_correct_label,25792,1,548.tiff,default_51
14,6415.0,2636.0,13.938569,0.0,False,1.0,0.3273790776729584,human_rejected_label,25892,2,548.tiff,default_51
15,2520.0,3448.0,15.887984,0.0,False,1.0,0.3264368176460266,human_rejected_label,25784,2,548.tiff,default_51
16,4295.0,3356.0,18.960224,0.0,False,1.0,0.3242800533771515,human_correct_label,25794,1,548.tiff,default_51
17,1157.0,3344.0,17.12683,0.0,False,1.0,0.32329365611076355,human_correct_label,25735,1,548.tiff,default_51
18,6804.0,3383.0,15.307763,0.0,False,1.0,0.32098329067230225,human_rejected_label,25814,2,548.tiff,default_51
19,6464.0,2467.0,16.111208,0.0,False,1.0,0.3193596601486206,human_rejected_label,25894,2,548.tiff,default_51
20,2211.0,5343.0,12.847256,0.0,False,1.0,0.3183426260948181,non_human_findings,-1,0,548.tiff,default_51
21,520.0,2837.0,14.500156,0.0,False,1.0,0.3180423378944397,non_human_findings,-1,0,548.tiff,default_51
22,2792.0,3722.0,17.592632,0.0,False,1.0,0.31761613488197327,human_correct_label,25782,1,548.tiff,default_51
23,244.0,3678.0,13.738887,0.0,False,1.0,0.31387144327163696,human_correct_label,25768,1,548.tiff,default_51
24,986.0,2904.0,17.965004,0.0,False,1.0,0.3135303854942322,human_correct_label,25726,1,548.tiff,default_51
25,2007.0,2943.0,12.76371,0.0,False,1.0,0.3127952814102173,human_correct_label,25739,1,548.tiff,default_51
26,6261.0,2391.0,14.41701,0.0,False,1.0,0.31248584389686584,non_human_findings,-1,0,548.tiff,default_51
27,6137.0,3605.0,17.14186,0.0,False,1.0,0.3113008439540863,human_correct_label,25916,1,548.tiff,default_51
28,5378.0,3758.0,15.886562,0.0,False,1.0,0.309251993894577,human_correct_label,25805,1,548.tiff,default_51
29,6866.0,3860.0,15.536046,0.0,False,1.0,0.3090212345123291,human_correct_label,25818,1,548.tiff,default_51
0,5638.0,3089.0,7.9256377,0.0,False,1.0,0.3520810902118683,human_correct_label,25757,1,548.tiff,gray_bbox
1,1617.0,3031.0,7.12258,0.0,False,1.0,0.33945325016975403,human_correct_label,25738,1,548.tiff,gray_bbox
2,30.0,2665.0,7.9071517,0.0,False,1.0,0.3393891453742981,human_correct_label,25717,1,548.tiff,gray_bbox
3,4719.0,2388.0,7.1761184,0.0,False,1.0,0.3349803686141968,human_correct_label,25756,1,548.tiff,gray_bbox
4,4812.0,3368.0,6.937408,0.0,False,1.0,0.3347516655921936,human_correct_label,25802,1,548.tiff,gray_bbox
5,878.0,2588.0,7.3446903,0.0,False,1.0,0.33335599303245544,human_rejected_label,25917,2,548.tiff,gray_bbox
6,6416.0,2633.0,7.499898,0.0,False,1.0,0.3326769173145294,human_rejected_label,25892,2,548.tiff,gray_bbox
7,7129.0,3198.0,6.578501,0.0,False,1.0,0.3293604254722595,human_correct_label,25765,1,548.tiff,gray_bbox
8,5924.0,2897.0,6.519104,0.0,False,1.0,0.32918643951416016,human_correct_label,25759,1,548.tiff,gray_bbox
9,536.0,2598.0,6.52169,0.0,False,1.0,0.32789817452430725,human_correct_label,25718,1,548.tiff,gray_bbox
10,6858.0,3311.0,6.237828,0.0,False,1.0,0.3277607262134552,human_correct_label,25764,1,548.tiff,gray_bbox
11,3940.0,3647.0,6.045066,0.0,False,1.0,0.3275372385978699,human_correct_label,25792,1,548.tiff,gray_bbox
12,2521.0,3446.0,7.877818,0.0,False,1.0,0.3264368176460266,human_rejected_label,25784,2,548.tiff,gray_bbox
13,4296.0,3352.0,8.225753,0.0,False,1.0,0.3242800831794739,human_correct_label,25794,1,548.tiff,gray_bbox
14,1158.0,3340.0,6.8651433,0.0,False,1.0,0.32329365611076355,human_correct_label,25735,1,548.tiff,gray_bbox
15,6803.0,3381.0,7.502295,0.0,False,1.0,0.32098329067230225,human_rejected_label,25814,2,548.tiff,gray_bbox
16,6464.0,2464.0,6.359436,0.0,False,1.0,0.3187067210674286,human_rejected_label,25894,2,548.tiff,gray_bbox
17,2211.0,5340.0,7.006355,0.0,False,1.0,0.3183426260948181,non_human_findings,-1,0,548.tiff,gray_bbox
18,522.0,2834.0,8.208789,0.0,False,1.0,0.3180423378944397,non_human_findings,-1,0,548.tiff,gray_bbox
19,2793.0,3717.0,6.890444,0.0,False,1.0,0.31761613488197327,human_correct_label,25782,1,548.tiff,gray_bbox
20,243.0,3675.0,6.1044116,0.0,False,1.0,0.31387147307395935,human_correct_label,25768,1,548.tiff,gray_bbox
21,985.0,2901.0,6.9633102,0.0,False,1.0,0.3135303854942322,human_correct_label,25726,1,548.tiff,gray_bbox
22,6261.0,2388.0,7.033655,0.0,False,1.0,0.31248584389686584,non_human_findings,-1,0,548.tiff,gray_bbox
23,6138.0,3602.0,8.381489,0.0,False,1.0,0.3113008439540863,human_correct_label,25916,1,548.tiff,gray_bbox
24,5380.0,3755.0,7.158094,0.0,False,1.0,0.309251993894577,human_correct_label,25805,1,548.tiff,gray_bbox
25,2633.0,3689.0,7.5439625,0.0,False,1.0,0.30857157707214355,human_correct_label,25781,1,548.tiff,gray_bbox
26,2572.0,1810.0,6.5151906,0.0,False,1.0,0.30805957317352295,human_correct_label,25693,1,548.tiff,gray_bbox
27,4371.0,2326.0,6.943956,0.0,False,1.0,0.3072095811367035,human_correct_label,25705,1,548.tiff,gray_bbox
28,7000.0,5371.0,6.9268646,0.0,False,1.0,0.30645817518234253,human_rejected_label,25877,2,548.tiff,gray_bbox
29,3547.0,3461.0,6.8606563,0.0,False,1.0,0.3054330050945282,human_correct_label,25787,1,548.tiff,gray_bbox
0,5637.0,3087.0,6.2409644,0.0,False,1.0,0.3520810902118683,human_correct_label,25757,1,548.tiff,hem_bbox
1,1617.0,3031.0,5.6890683,0.0,False,1.0,0.33945325016975403,human_correct_label,25738,1,548.tiff,hem_bbox
2,30.0,2667.0,6.371957,0.0,False,1.0,0.3393891751766205,human_correct_label,25717,1,548.tiff,hem_bbox
3,2438.0,2633.0,4.4952326,0.0,False,1.0,0.33520448207855225,human_correct_label,25742,1,548.tiff,hem_bbox
4,4720.0,2388.0,5.9448457,0.0,False,1.0,0.3349803388118744,human_correct_label,25756,1,548.tiff,hem_bbox
5,4812.0,3373.0,5.573019,0.0,False,1.0,0.3347516655921936,human_correct_label,25802,1,548.tiff,hem_bbox
6,878.0,2587.0,6.0045342,0.0,False,1.0,0.33335599303245544,human_rejected_label,25917,2,548.tiff,hem_bbox
7,6416.0,2633.0,6.135407,0.0,False,1.0,0.3326769173145294,human_rejected_label,25892,2,548.tiff,hem_bbox
8,7130.0,3198.0,4.730532,0.0,False,1.0,0.3293604254722595,human_correct_label,25765,1,548.tiff,hem_bbox
9,5925.0,2897.0,4.4920726,0.0,False,1.0,0.32918643951416016,human_correct_label,25759,1,548.tiff,hem_bbox
10,536.0,2597.0,5.1307726,0.0,False,1.0,0.32789817452430725,human_correct_label,25718,1,548.tiff,hem_bbox
11,6857.0,3311.0,4.665515,0.0,False,1.0,0.3277607262134552,human_correct_label,25764,1,548.tiff,hem_bbox
12,3940.0,3646.0,4.763994,0.0,False,1.0,0.3275372385978699,human_correct_label,25792,1,548.tiff,hem_bbox
13,2521.0,3446.0,6.3334846,0.0,False,1.0,0.3264368176460266,human_rejected_label,25784,2,548.tiff,hem_bbox
14,4296.0,3352.0,6.250504,0.0,False,1.0,0.3242800831794739,human_correct_label,25794,1,548.tiff,hem_bbox
15,1157.0,3340.0,5.0124044,0.0,False,1.0,0.32329368591308594,human_correct_label,25735,1,548.tiff,hem_bbox
16,6803.0,3381.0,5.975408,0.0,False,1.0,0.32098329067230225,human_rejected_label,25814,2,548.tiff,hem_bbox
17,6463.0,2465.0,4.7081017,0.0,False,1.0,0.318706750869751,human_rejected_label,25894,2,548.tiff,hem_bbox
18,2211.0,5340.0,5.6854076,0.0,False,1.0,0.3183426260948181,non_human_findings,-1,0,548.tiff,hem_bbox
19,522.0,2835.0,6.668815,0.0,False,1.0,0.3180423378944397,non_human_findings,-1,0,548.tiff,hem_bbox
20,2793.0,3717.0,5.2413936,0.0,False,1.0,0.31761613488197327,human_correct_label,25782,1,548.tiff,hem_bbox
21,242.0,3675.0,5.021073,0.0,False,1.0,0.31387147307395935,human_correct_label,25768,1,548.tiff,hem_bbox
22,984.0,2900.0,5.270342,0.0,False,1.0,0.3135303854942322,human_correct_label,25726,1,548.tiff,hem_bbox
23,6262.0,2389.0,5.495729,0.0,False,1.0,0.31248584389686584,non_human_findings,-1,0,548.tiff,hem_bbox
24,6138.0,3601.0,6.555219,0.0,False,1.0,0.3113008439540863,human_correct_label,25916,1,548.tiff,hem_bbox
25,5379.0,3755.0,5.443814,0.0,False,1.0,0.309251993894577,human_correct_label,25805,1,548.tiff,hem_bbox
26,2633.0,3689.0,5.7175097,0.0,False,1.0,0.30857157707214355,human_correct_label,25781,1,548.tiff,hem_bbox
27,2572.0,1809.0,5.201675,0.0,False,1.0,0.30805957317352295,human_correct_label,25693,1,548.tiff,hem_bbox
28,4371.0,2326.0,5.60604,0.0,False,1.0,0.3072095811367035,human_correct_label,25705,1,548.tiff,hem_bbox
29,7000.0,5370.0,5.4539304,0.0,False,1.0,0.30645817518234253,human_rejected_label,25877,2,548.tiff,hem_bbox
