subset,domain,file_name,image_id,seed_index,seed_ann_id,click_cx,click_cy,mpp,is_recorded_seed,n_agreement_pool,n_after_border,n_joint_valid,n_seed_pool,n_retries,refused_draws,contested_seed_tier,margin_px,rect_y0,rect_y1,rect_x0,rect_x1,rect_h,rect_w,rectm_y0,rectm_y1,rectm_x0,rectm_x1,rectm_h,rectm_w,grow_top,grow_bottom,grow_left,grow_right,rect_touches_window_edge,n_comp_px,n_kept_px_rect,n_kept_px_rectm,n_kept_px_mask,mask_share_of_bbox,n_filled_px,n_filled_px_1um,n_filled_px_mask,fill_value,fill_value_1um,fill_value_mask,n_distinct_templates,collided_with_default,degenerate_hem_rect_fill,degenerate_hem_rect_fill_1um,degenerate_hem_mask_fill_1um,sha_default_51,sha_hem_rect_fill,sha_hem_rect_fill_1um,sha_hem_mask_fill_1um
testing_35,human melanoma,546.tiff,546,5,25550,2822.0,3483.0,0.22685853769696748,False,15,15,13,10,0,,False,4,7,44,12,35,37,23,3,48,8,39,45,31,4,4,4,4,False,486,851,1395,976,0.6996415770609319,1750,1206,1625,0.022289874032139778,0.022056186571717262,0.021547073498368263,4,,False,False,False,e57deba66d8b01f247d836be9d49f9f12deec4eb,659e16ec7b5dae60fbcd6e453359e37a3d9c2099,7791de33027bd04aaf699740d9e6fe87333aaad2,1f71e66514847d8b1434adbdce8da6979055903c
testing_35,human melanoma,549.tiff,549,0,25963,1391.0,1513.0,0.2263206989100018,True,22,22,17,22,0,,False,4,9,46,11,39,37,28,5,50,7,43,45,36,4,4,4,4,False,524,1036,1620,978,0.6037037037037037,1565,981,1623,0.04495064914226532,0.03941049799323082,0.04496626928448677,4,,False,False,False,f67c6d40083788b030691bd691a2e177a3c411a8,4571adcd0eca31fe50af6aad101ceab2cfbebc5e,3703e071ef2bb13eff4a8f3be8400869330e729d,b05a86461ce4ad2b6e94f361441bf398993a8467
testing_35,human melanoma,549.tiff,549,1,25961,1704.0,480.0,0.2263206989100018,True,22,22,17,21,1,25964:gray_bbox+hem_bbox,False,4,9,38,1,41,29,40,5,42,0,45,37,45,4,4,1,4,False,852,1160,1665,1366,0.8204204204204204,1441,936,1235,0.040942154824733734,0.036734603345394135,0.038688983768224716,4,,False,False,False,0d33af430bed76ee4fd586337c9f3693c667d7b9,fbb913d33343a5c9d2ffc151422e14c490d06239,8c6adb2e2d9fd64fa48199b376852cdf68d963a6,5ad719efaa1edb62ebcb37c238b416e09486bee5
testing_35,human melanoma,549.tiff,549,2,25983,6903.0,4067.0,0.2263206989100018,True,22,22,17,20,0,,False,4,13,42,0,41,29,41,9,46,0,45,37,45,4,4,0,4,True,558,1189,1665,1065,0.6396396396396397,1412,936,1536,0.03228230029344559,0.03154059499502182,0.0319506973028183,4,,False,False,False,cae19719125388aac7561a56a50b643bfed52e01,448417a1c624019b374d64fbcbe5ba675e48d372,a4848496db41f9e49e161b7406f70e200b7abe02,bb575a6291f08bde84c7d279b587902d4bd263df
testing_35,human melanoma,549.tiff,549,3,25969,3021.0,2051.0,0.2263206989100018,False,22,22,17,19,1,25964:gray_bbox+hem_bbox,False,4,15,37,12,41,22,29,11,41,8,45,30,37,4,4,4,4,False,393,638,1110,796,0.7171171171171171,1963,1491,1805,0.035963162779808044,0.0358550101518631,0.03523030877113342,4,,False,False,False,62baa75082325cddbbae1bc8d58889d0f2810f41,9e6f92377b11deeae1e1fccf8d7673d604c5d58b,509dfd2fe92bdf3d3c431c23cb953d7a419de27b,a527fa4a47cb531c91037ef73c99cf7df088c866
testing_35,human melanoma,549.tiff,549,4,25979,4693.0,4728.0,0.2263206989100018,False,22,22,17,18,0,,False,4,5,32,17,37,27,20,1,36,13,41,35,28,4,4,4,4,False,258,540,980,605,0.6173469387755102,2061,1621,1996,0.03771684318780899,0.03738013282418251,0.03707997500896454,4,,False,False,False,fcc1405c209ca71892682a3cf93fc3872866edf1,11f56f82d04a4ce4031d2fe6ec3ca598a674d0e5,7d3cb6d35ea9c01f19bfa8828fceeebcf35c8199,b65074998f4faee8afbb20de0f514e416811f9b8
testing_35,human melanoma,549.tiff,549,5,25973,2061.0,3810.0,0.2263206989100018,False,22,22,17,17,0,,False,4,13,32,17,35,19,18,9,36,13,39,27,26,4,4,4,4,False,196,342,702,486,0.6923076923076923,2259,1899,2115,0.034476976841688156,0.033450767397880554,0.03381701931357384,4,,False,False,False,5705f1524cf718a760caf3dd715be105eef6c5f4,9b15d0f0adc4d29698e5d375bf94153247ff2dbf,8c573cb8a78b74091d8dc9e6d274e3a9674e837a,31542a064551c38a10c71b80247d6e2897f65631
original_14,human neuroendocrine tumor,402.tiff,402,0,20254,989.0,4917.0,0.22632094805310524,True,65,65,58,65,0,,False,4,11,36,14,37,25,23,7,40,10,41,33,31,4,4,4,4,False,397,575,1023,754,0.7370478983382209,2026,1578,1847,0.10561610758304596,0.10862314701080322,0.10691196471452713,4,,False,False,False,39f71f8939a3332cdd84002ef2610418ec32cb6d,c1d36c665e839d4e3991662450212105e8da30e7,a661f5f2cdb85757ef4300c05d718c9e06b14b1a,570878f96ebc36821f2f1fa5af46170c701e64b1
original_14,human neuroendocrine tumor,402.tiff,402,1,20258,2420.0,4970.0,0.22632094805310524,True,65,65,58,64,0,,False,4,9,41,8,34,32,26,5,45,4,38,40,34,4,4,4,4,False,545,832,1360,965,0.7095588235294118,1769,1241,1636,0.10709410905838013,0.10140977799892426,0.10961313545703888,4,,False,False,False,229dd56fb20de97136657c68c2cc0d6646fdb363,87313db328e5975488636898a01623f69a62ad89,072dc2a53e8d3e887ae63a8c7b8179e2611f2ca3,25d0046ba497fe22e1ed6acf5f6a466ac95ec0fe
original_14,human neuroendocrine tumor,402.tiff,402,2,20157,3483.0,272.0,0.22632094805310524,True,65,65,58,63,1,20242:hem_bbox,False,4,12,35,14,41,23,27,8,39,10,45,31,35,4,4,4,4,False,396,621,1085,780,0.7188940092165899,1980,1516,1821,0.0639442428946495,0.06247725337743759,0.06354817748069763,4,,False,False,False,d83b5f65d9f4aec127045fc4384544125a722c29,9232f15bb54a592267f3ec84dce194484403919f,acb5ce96d681f6c50fffc6fe634ba1fdb2ba3120,ddd620426e6cd1893e19fe2284613b57678994cc
original_14,human neuroendocrine tumor,402.tiff,402,3,20183,4299.0,1244.0,0.22632094805310524,False,65,65,58,62,0,,False,4,12,37,12,33,25,21,8,41,8,37,33,29,4,4,4,4,False,343,525,957,690,0.7210031347962382,2076,1644,1911,0.0671655461192131,0.06650110334157944,0.06522862613201141,4,,False,False,False,1e3a7dfe281908e7fd0e8d4221eae7c7dcbbb71c,b9332a9ec5999f2646bda0ef4ba78cc2c2f1261f,2d145afc6379b693daafea73f90c813744608f1a,51416dc9b70ed439be39dd81ab985489a63c8de4
original_14,human neuroendocrine tumor,402.tiff,402,4,20222,1756.0,4106.0,0.22632094805310524,False,65,65,58,61,1,20182:gray_bbox+hem_bbox,False,4,14,37,5,35,23,30,10,41,1,39,31,38,4,4,4,4,False,419,690,1178,792,0.6723259762308998,1911,1423,1809,0.09498763084411621,0.10245949774980545,0.09531335532665253,4,,False,False,False,ba45544b9adcfd715b940b4621e94dd12dfd3ee6,2e169d7b3b434fc96e0e0c0a75651c9d429e1600,99307359e8707df6870c57f47eced2400b48856d,7a60091a112b85bf144d1ca27973de975ca38b0b
original_14,human neuroendocrine tumor,402.tiff,402,5,20269,6480.0,4572.0,0.22632094805310524,False,65,65,58,60,0,,False,4,13,36,8,35,23,27,9,40,4,39,31,35,4,4,4,4,False,381,621,1085,752,0.6930875576036867,1980,1516,1849,0.08539031445980072,0.08768346160650253,0.08451409637928009,4,,False,False,False,36281c9431084cd54b808e77b5cff6ad23c601d8,8310d2e1ab4563e2d3eafb7894e81adb5d4d91b5,751a0a4007169e41b66735260ec0f65a44d44b11,574fba717e8f37674ab60db6175e3701c394e86b
original_14,human neuroendocrine tumor,403.tiff,403,0,20356,2227.0,2970.0,0.22686065932495555,True,37,36,30,36,1,20334:gray_bbox+hem_bbox,False,4,15,45,9,38,30,29,11,49,5,42,38,37,4,4,4,4,False,505,870,1406,966,0.6870554765291608,1731,1195,1635,0.08582035452127457,0.08119457960128784,0.08521149307489395,4,,False,False,False,ec511c3500d76e9443f557e4963e05daff86895e,6bde70e23247578b3cdc1913089f2a0d0805ccbd,7a664b1f7e87551832cf372fb645762a0140b07a,fdf547155e0cdc08d1f3d18c70bfddc547e52f2c
original_14,human neuroendocrine tumor,403.tiff,403,1,20344,2715.0,1673.0,0.22686065932495555,True,37,36,30,35,0,,False,4,9,42,7,39,33,32,5,46,3,43,41,40,4,4,4,4,False,539,1056,1640,1002,0.6109756097560975,1545,961,1599,0.08029734343290329,0.08537932485342026,0.08040767163038254,4,,False,False,False,662cdef0ff6caf2d28a1627d92bcc24de828a8ce,50a8d729580c51d8cb496f89dbd53f41008b52aa,da98b7b87a9593dc3c005f932c100788fbc4452f,9b06b03b74b23efae159001913e96927f6a3bc78
original_14,human neuroendocrine tumor,403.tiff,403,2,20396,3815.0,4532.0,0.22686065932495555,True,37,36,30,34,1,20355:gray_bbox+hem_bbox,False,4,5,43,6,45,38,39,1,47,2,49,46,47,4,4,4,4,False,777,1482,2162,1377,0.6369102682701202,1119,439,1224,0.042638957500457764,0.04493994638323784,0.04090958088636398,4,,False,False,False,460ad3cad9ce175aa0d2fd523aaee04d96e865cf,7e2c22e1fb21a45df07dd83e4bf7a8da0186acc8,c33060de71bf2df26203cab5928a4b57f8bd2d07,13f23e1dd3b3b00557c3dae94939c0732924ab12
original_14,human neuroendocrine tumor,403.tiff,403,3,20353,4696.0,2958.0,0.22686065932495555,False,37,36,30,33,0,,False,4,5,47,18,33,42,15,1,51,14,37,50,23,4,4,4,4,False,447,630,1150,913,0.7939130434782609,1971,1451,1688,0.060041919350624084,0.060477305203676224,0.05876218155026436,4,,False,False,False,563a9200dd88e7226db9d93756a78739b4b495ff,ebf5f7beb0f1ebd10259caf3a1735f5a4d3a532c,5a5158da9401509bd5d8b3ec2b35ab8bec855072,f7b8aa8cf31f7883109baa04f513ac449b5934da
original_14,human neuroendocrine tumor,403.tiff,403,4,20333,3609.0,448.0,0.22686065932495555,False,37,36,30,32,0,,False,4,12,42,11,51,30,40,8,46,7,51,38,44,4,4,4,0,True,641,1200,1672,1172,0.7009569377990431,1401,929,1429,0.07576553523540497,0.07333992421627045,0.07676434516906738,4,,False,False,False,3068a1bd3976d2c61211bda6faad4c0b848bea66,1cd964b157887bb377a53cb1da56f1c486c92173,132d4a539c3df3cbbb6208056d7e71def7c01809,0beccdb53a2f267dec9667e4402e7f2453448373
original_14,human neuroendocrine tumor,403.tiff,403,5,20367,2210.0,4344.0,0.22686065932495555,False,37,36,30,31,1,20340:gray_bbox+hem_bbox,False,4,0,51,2,48,51,46,0,51,0,51,51,51,0,0,2,3,True,1131,2346,2601,1672,0.6428296808919647,255,0,929,0.07432947307825089,,0.07386211305856705,3,hem_rect_fill_1um,False,True,False,cbc326be8792184f8d10360dd7e54f4dde4337d3,3d03c3fb6c31e7b736ddf1afdb708cc03bc0a3d2,cbc326be8792184f8d10360dd7e54f4dde4337d3,87636536a8a7377411ca7887eab70d70b82dc583
testing_35,human neuroendocrine tumor,353.tiff,353,0,18278,185.0,1519.0,0.22744367634943946,True,50,47,45,47,0,,False,4,5,47,7,45,42,38,1,51,3,49,50,46,4,4,4,4,False,675,1596,2300,1364,0.5930434782608696,1005,301,1237,0.025407150387763977,0.024148473516106606,0.026701435446739197,4,,False,False,False,f43cb5cd8385a38eb54c4ecf9d5680a83e34b561,d35a9b2a3abdf1b597b5856b3d75a9e6482f4397,2275fab1595c3ecca95d034b8bdb241620c8a172,97dc5b6f4ef71183b3201e40d5e81665d941b65b
testing_35,human neuroendocrine tumor,353.tiff,353,1,18280,1073.0,1273.0,0.22744367634943946,True,50,47,45,46,0,,False,4,9,42,17,35,33,18,5,46,13,39,41,26,4,4,4,4,False,396,594,1066,792,0.7429643527204502,2007,1535,1809,0.02527877874672413,0.02420901320874691,0.023497695103287697,4,,False,False,False,ff7e5ae031263a62c0f251ff3b6d602a9dd91ca9,efee1e42116f28513ab1e31bac93e1f34ec3d97d,b4fe092487ab3ac1f3636bc8bef79d4118d8aa90,67ed86ee8673230a94aa8ee58546137092070bdf
testing_35,human neuroendocrine tumor,353.tiff,353,2,18281,1131.0,1223.0,0.22744367634943946,True,50,47,45,45,0,,False,4,6,36,11,38,30,27,2,40,7,42,38,35,4,4,4,4,False,536,810,1330,959,0.7210526315789474,1791,1271,1642,0.025758028030395508,0.026346439495682716,0.024563834071159363,4,,False,False,False,89144e232490432bde3fd62fe4992de60463d681,0ef05657185259403e55b7b87f9def00153be5fa,6c2dab58f1d103e38eacb6862a38a730e6bab552,e00ef6a5bf5bf4023f51dbb2815506459a3ef935
testing_35,human neuroendocrine tumor,353.tiff,353,3,18324,6250.0,4298.0,0.22744367634943946,False,50,47,45,44,0,,False,4,12,39,9,36,27,27,8,43,5,40,35,35,4,4,4,4,False,505,729,1225,908,0.7412244897959184,1872,1376,1693,0.0278969407081604,0.026657843962311745,0.026560688391327858,4,,False,False,False,ebfe3f1b690e3395d730cf200001474f84b67e18,161e5ded4a9f914761e6dac95510d2259c8984af,b593a73494c7937c9230ece229d3d09c13abb2b1,4b1fed0d6c65235021273cd435e2497c51d32a08
testing_35,human neuroendocrine tumor,353.tiff,353,4,18319,120.0,4018.0,0.22744367634943946,False,50,47,45,43,0,,False,4,9,39,15,40,30,25,5,43,11,44,38,33,4,4,4,4,False,416,750,1254,812,0.6475279106858054,1851,1347,1789,0.02337587997317314,0.02368289791047573,0.022821733728051186,4,,False,False,False,84ce8507b4df1bf3181dd479fb7ce595bf5acf0e,a5d0130684b651ec0bf32c8dbdd0736bbf1b4095,e089b7011daffaeae8dd80b07351fa7a0984c6fe,21bc18f074e419e0e947afdc648a4258976dd8f7
testing_35,human neuroendocrine tumor,353.tiff,353,5,18330,1415.0,4765.0,0.22744367634943946,False,50,47,45,42,0,,False,4,17,39,11,33,22,22,13,43,7,37,30,30,4,4,4,4,False,279,484,900,615,0.6833333333333333,2117,1701,1986,0.023733777925372124,0.023466486483812332,0.023255396634340286,4,,False,False,False,47899b622d80e98fdf644fbbd6fa21649d46a227,a6a4e85608911e016eb12cd1e651ff2d5a656737,e2b6d2f121e5cf7b63c7e4916d11dd80973796b8,1fdd3b984baab4f3eedc892383215bd84be96675
testing_35,human neuroendocrine tumor,364.tiff,364,0,18757,961.0,1596.0,0.22632094805310524,True,7,7,6,7,0,,False,4,0,36,16,32,36,16,0,40,12,36,40,24,0,4,4,4,True,320,576,960,716,0.7458333333333333,2025,1641,1885,0.025149550288915634,0.027042686939239502,0.02543688751757145,4,,False,False,False,d67482dac6c244fd114dcaf0d737fb28d7c605a2,098a1cabe97077a2afd3d985079368d6acfda64b,fcf0e81ecd6d06fe95eb9611a898869bc51ceb8a,d546c019e7568869215573e3aef980cf02f66e75
testing_35,human neuroendocrine tumor,364.tiff,364,1,18766,6777.0,1057.0,0.22632094805310524,True,7,7,6,6,0,,False,4,16,35,17,35,19,18,12,39,13,39,27,26,4,4,4,4,False,258,342,702,551,0.7849002849002849,2259,1899,2050,0.02116900496184826,0.02208438329398632,0.021392477676272392,4,,False,False,False,737addad72880d3b9b4999d93d611932eec01849,cfa6444f39e1ced54dfd906ffd22fb150e03e398,765cc1f6109f50c05f62bc680120cf84d81cedb1,d38d21d278369dc2a22dc4b4b313a42126d25c15
testing_35,human neuroendocrine tumor,364.tiff,364,2,18785,6674.0,3662.0,0.22632094805310524,True,7,7,6,5,0,,False,4,9,34,16,33,25,17,5,38,12,37,33,25,4,4,4,4,False,235,425,825,565,0.6848484848484848,2176,1776,2036,0.023254772648215294,0.02359284646809101,0.02341584861278534,4,,False,False,False,d1917967871f17eeec68c5563120eeea62b9ef44,a74ebd9ce2ef6a236e49aa78ba0143fba8e10431,9938e726a01ef401c8cc408fb37e046b5a88f572,3f194bfef9c531d34054a2dce915a2ed6e60733c
testing_35,human neuroendocrine tumor,364.tiff,364,3,18765,4963.0,1558.0,0.22632094805310524,False,7,7,6,4,0,,False,4,15,37,12,37,22,25,11,41,8,41,30,33,4,4,4,4,False,374,550,990,736,0.7434343434343434,2051,1611,1865,0.02773474156856537,0.029235783964395523,0.027990873903036118,4,,False,False,False,215fdd7574259eba3a42d6e45ea9e5ddf4d5e2b6,51f3c98d5262df232a8bf0e61090ee99d6f79aaf,ec277860190c3b841fc9534c78e5ccc44b01c985,b790383b0477861549a12ed2d1ea8e5fe9ca309c
testing_35,human neuroendocrine tumor,364.tiff,364,4,18783,4459.0,4117.0,0.22632094805310524,False,7,7,6,3,0,,False,4,10,38,10,38,28,28,6,42,6,42,36,36,4,4,4,4,False,387,784,1296,819,0.6319444444444444,1817,1305,1782,0.030293114483356476,0.03302811086177826,0.02997821941971779,4,,False,False,False,5283f299a766adf923813c683af171716be7fd64,c19b11f3fed56dc5f1cb94158ee5a6999a0fd693,152d1a16be2400a795e3fe55e80e4dd85b0785ce,1acfe9ea003e2cd5a7825f930d9de011801ecb30
testing_35,human neuroendocrine tumor,364.tiff,364,5,18760,181.0,1631.0,0.22632094805310524,False,7,7,6,2,0,,False,4,16,35,10,39,19,29,12,39,6,43,27,37,4,4,4,4,False,257,551,999,632,0.6326326326326326,2050,1602,1969,0.021491551771759987,0.02314944565296173,0.02203444018959999,4,,False,False,False,d50eacdffebbd791d6c6460e44a56281d21ae570,2fadad46181d3675eebf32c598a15e9f2f2c40eb,525d27920533dee3187f7c6d633300f93bd1566f,e536580f2a913213a0594a2281d9c0439890ded4
testing_35,human neuroendocrine tumor,400.tiff,400,0,20040,85.0,4646.0,0.22686065932495555,True,95,91,84,91,0,,False,4,14,36,13,44,22,31,10,40,9,48,30,39,4,4,4,4,False,374,682,1170,777,0.6641025641025641,1919,1431,1824,0.0359225831925869,0.038247302174568176,0.03549575060606003,4,,False,False,False,30061a69ef5261252733d6a117f39478c6b4b9e2,7706f1e96cc4d6f074d0395407d0d39f26e2afbe,73b957d943603b6f32eeeb90c53daca22c8d6b7e,259dc56df553cf2a83690a42dcc5ac03b9d6a9ab
testing_35,human neuroendocrine tumor,400.tiff,400,1,19942,3384.0,664.0,0.22686065932495555,True,95,91,84,90,0,,False,4,8,38,10,37,30,27,4,42,6,41,38,35,4,4,4,4,False,627,810,1330,1049,0.7887218045112782,1791,1271,1552,0.03739428520202637,0.04085825756192207,0.03730989992618561,4,,False,False,False,67179f8c22c7bcaadc2e18088d1c1ec322de4616,e00d0650c919b1a29c4030d4ce2a9259be05cb8c,080ef667dd65f0c9832d99d085be750bf18c99b0,cd6a68d06c0abd1af177172e9bcc39491cc06126
testing_35,human neuroendocrine tumor,400.tiff,400,2,19947,5673.0,540.0,0.22686065932495555,True,95,91,84,89,0,,False,4,10,39,10,43,29,33,6,43,6,47,37,41,4,4,4,4,False,696,957,1517,1139,0.7508239947264338,1644,1084,1462,0.044541262090206146,0.04815983027219772,0.045783717185258865,4,,False,False,False,56fd9991704348442a3d0933222a1da1f6df6c52,b617e29f9753bea58254ad25d61c15f793fb8d88,a4034c8c601d44153b51d2c1cf4a2f0686f647f9,4651419e64e0c3907456901e7c9339e704dfa943
testing_35,human neuroendocrine tumor,400.tiff,400,3,20051,3319.0,5002.0,0.22686065932495555,False,95,91,84,88,1,20047:hem_bbox,False,4,12,33,14,41,21,27,8,37,10,45,29,35,4,4,4,4,False,332,567,1015,701,0.69064039408867,2034,1586,1900,0.03601936250925064,0.03700922802090645,0.0354820117354393,4,,False,False,False,3069c2050f7c363a503b481ce7d7169e21b8b00b,379c7afa674101736214244a7925e0a65ad66ec2,2a48931023c2df3fce44b3c02a89185eb17f73aa,3026fba9aeb007a01b960ec14352f99d5807540a
testing_35,human neuroendocrine tumor,400.tiff,400,4,20026,4584.0,4609.0,0.22686065932495555,False,95,91,84,87,0,,False,4,16,33,10,42,17,32,12,37,6,46,25,40,4,4,4,4,False,348,544,1000,739,0.739,2057,1601,1862,0.033412739634513855,0.03579293191432953,0.03385227546095848,4,,False,False,False,5f946c00fd0b090b75da3f4c7fe9f1f2261207ab,c38956451be117fd07a3e837693aefd6a93fa516,b78e0e967c63ee68db7a63e374479c4aad10cdea,79e57d12ab1ab79948117ca7f851a71511cdc157
testing_35,human neuroendocrine tumor,400.tiff,400,5,20016,928.0,4390.0,0.22686065932495555,False,95,91,84,86,0,,False,4,13,35,10,41,22,31,9,39,6,45,30,39,4,4,4,4,False,424,682,1170,860,0.7350427350427351,1919,1431,1741,0.0159599706530571,0.015210692770779133,0.015220360830426216,4,,False,False,False,07e3eb5899ae56e1c69e7b06352d41b24a0ca2ec,bc3a4ac305c21e37c8b426689c3259fa785704f5,b604d06598a82eaf8f31ae527ff988b43ccf6ca5,46980e6cb421f74ccada5e8b8194a1d3ddda62d0
testing_35,human neuroendocrine tumor,401.tiff,401,0,20132,3990.0,5047.0,0.22686065932495555,True,14,14,12,14,0,,False,4,13,39,14,37,26,23,9,43,10,41,34,31,4,4,4,4,False,431,598,1054,800,0.7590132827324478,2003,1547,1801,0.027158159762620926,0.025981800630688667,0.025534048676490784,4,,False,False,False,bbc423519d5a46078f4ae67bcced13a4584648ce,5e5f07b549d1d56abf0c1c7a58db6190a7fe29dd,261b85b556d9780d3ef9af7ad0a370afc61f216f,e9eedd47d1ff47bcf03ebc3c8ec143342017f150
testing_35,human neuroendocrine tumor,401.tiff,401,1,20102,2485.0,507.0,0.22686065932495555,True,14,14,12,13,0,,False,4,10,41,12,39,31,27,6,45,8,43,39,35,4,4,4,4,False,505,837,1365,944,0.6915750915750916,1764,1236,1657,0.025614596903324127,0.024359015747904778,0.02524080127477646,4,,False,False,False,8fc6ca7310ef1dcddca58068a9456d5ff8c13a18,81d015354d3cd2315218799c5e9c538d62db79c8,b9ba1bff62ce1c5f614c502c1d732ae5c5bf26f4,a584fd6cf34caa12777e9008f875d2714bd682ac
testing_35,human neuroendocrine tumor,401.tiff,401,2,20112,2811.0,1659.0,0.22686065932495555,True,14,14,12,12,0,,False,4,14,37,15,37,23,22,10,41,11,41,31,30,4,4,4,4,False,276,506,930,612,0.6580645161290323,2095,1671,1989,0.021755002439022064,0.02247321605682373,0.02117033302783966,4,,False,False,False,c0153a4608412cc571ad03b783fd30a7c2d1cbc0,357d12d3e0344b2b86f045bca78814549d602783,f4634ca6d522e9f0be9a8d9e5885f0fa40d53a61,e3cf06ff29b9d2314a46028c576b11f7843f30ff
testing_35,human neuroendocrine tumor,401.tiff,401,3,20125,3812.0,2738.0,0.22686065932495555,False,14,14,12,11,0,,False,4,10,41,9,42,31,33,6,45,5,46,39,41,4,4,4,4,False,796,1023,1599,1274,0.7967479674796748,1578,1002,1327,0.025779038667678833,0.023440735414624214,0.021921709179878235,4,,False,False,False,1e85dbd7e19514ce9af8195de7b5ef86314e8569,3ac438a44665118a81b965e4489dd7d37f75a1f3,af81c40e13803400858e621c450ffc823111235a,a6bbb1ac6b86a0bb13fb8ac40379773f12096d31
testing_35,human neuroendocrine tumor,401.tiff,401,4,20118,2783.0,1879.0,0.22686065932495555,False,14,14,12,10,0,,False,4,12,38,13,40,26,27,8,42,9,44,34,35,4,4,4,4,False,470,702,1190,862,0.7243697478991596,1899,1411,1739,0.01945783942937851,0.019922295585274696,0.018895668908953667,4,,False,False,False,fc9bceb0fcf5faf1411bd924a943b29e86d531df,9a3e6f56e7cc675aaf8ede5cd102b0ce68b0c04a,5d1fe92053a7570a183eac28ab263232b9141f65,298db95b6be254051f4f5b78e36239e05daf9994
testing_35,human neuroendocrine tumor,401.tiff,401,5,20127,2329.0,3955.0,0.22686065932495555,False,14,14,12,9,0,,False,4,6,44,9,44,38,35,2,48,5,48,46,43,4,4,4,4,False,841,1330,1978,1356,0.6855409504550051,1271,623,1245,0.0414668545126915,0.04000312462449074,0.04484495520591736,4,,False,False,False,4a14fc5ad9a183b61de9b91d5c176dde034571ef,3ae19b08acd8dc963345c089df16c1e32fd8ec71,bef8cd626591bddbf3545ccd81ee681a41ab718f,74f5ba67d60c2595fe94e061e63843e1a4c38cab
testing_35,human neuroendocrine tumor,404.tiff,404,0,20471,3045.0,2542.0,0.22632094805310524,True,51,49,40,49,0,,False,4,7,46,8,40,39,32,3,50,4,44,47,40,4,4,4,4,False,616,1248,1880,1158,0.6159574468085106,1353,721,1443,0.04999351128935814,0.050540924072265625,0.04749663174152374,4,,False,False,False,3d253e5fdecb4eb53406a86c3a9d5bd4eba176de,e047a9275ba9435ff0fa8f95f72057d3ec9fc453,1649f5a0916d27bf583204416ccb3ed4be90cdcb,f2a9a927add0a328a2424e7a7e3d8ce6ac2c4b9b
testing_35,human neuroendocrine tumor,404.tiff,404,1,20474,5840.0,2192.0,0.22632094805310524,True,51,49,40,48,0,,False,4,14,41,9,40,27,31,10,45,5,44,35,39,4,4,4,4,False,468,837,1365,894,0.654945054945055,1764,1236,1707,0.054825522005558014,0.056732334196567535,0.053145311772823334,4,,False,False,False,7b8c840d696dc1fea303cd0e0add5fa2426b28c5,7da133e4c2a27427590445ce0e5c315934f7206f,5d2667469c3a711287c95706c26bdf46bb1b061f,f85a6e3160fad3307e8dffe22423134100c14eac
testing_35,human neuroendocrine tumor,404.tiff,404,2,20472,3048.0,2084.0,0.22632094805310524,True,51,49,40,47,0,,False,4,7,47,6,33,40,27,3,51,2,37,48,35,4,4,4,4,False,420,1080,1680,931,0.5541666666666667,1521,921,1670,0.02984919771552086,0.026506876572966576,0.030409473925828934,4,,False,False,False,b3048a413681f0542921ab5d20121673753fd73e,5878041f3b6cbd53380fd4c3c35801f112b4777f,3b7030ade6a25228a90f667752eb64853f21e47d,067c791d444fb2ac83fb2f3c227abd5acbb3d5ef
testing_35,human neuroendocrine tumor,404.tiff,404,3,20511,5720.0,4907.0,0.22632094805310524,False,51,49,40,46,1,20509:gray_bbox+hem_bbox,False,4,3,36,11,37,33,26,0,40,7,41,40,34,3,4,4,4,False,465,858,1360,917,0.674264705882353,1743,1241,1684,0.03421126306056976,0.03040093556046486,0.03097175993025303,4,,False,False,False,3ae787ca9a6eee8656d51ecf8e006440209f0e68,3bb0651080726fff6dc63d0ee312b6533077ae89,ce353f9c3c073e15d66cf0480e3bf822491a7733,cb78ce33682b2fbdd852ea56179c2ae7847b81b9
testing_35,human neuroendocrine tumor,404.tiff,404,4,20500,3834.0,4338.0,0.22632094805310524,False,51,49,40,45,0,,False,4,10,40,11,36,30,25,6,44,7,40,38,33,4,4,4,4,False,486,750,1254,917,0.7312599681020734,1851,1347,1684,0.043840114027261734,0.04030808433890343,0.040122754871845245,4,,False,False,False,0d794ff1a942bcf04a50541253dc8f5e41071092,6b27aaa436ddd6b60d6c00b1e2fea48960f03467,784aac7b3da0915f13ab84653b1731df7a441218,25a07d7aa69b73642e0b327d2e7ed42a79a8ae12
testing_35,human neuroendocrine tumor,404.tiff,404,5,20486,1618.0,2944.0,0.22632094805310524,False,51,49,40,44,1,20509:gray_bbox+hem_bbox,False,4,17,39,14,35,22,21,13,43,10,39,30,29,4,4,4,4,False,253,462,870,580,0.6666666666666666,2139,1731,2021,0.03996265307068825,0.040532782673835754,0.03938707336783409,4,,False,False,False,f6beba40cbcc89e6690295e99307733ad0c5e224,ccb4b288395ddc58f6a0857bbfc0185a2eea021f,ca4eb03bc9828c0893b4810e216f2a346596611b,7da94cbd8effb66f3e2137fc9693387cb6b26aad
