rank,cx,cy,score,od,bucket,matched_ann_id,matched_category,file_name
3454,290.0,3559.0,0.30903056,0.07599426805973053,non_human_findings,-1,0,246.tiff
3455,4907.0,1361.0,0.38261995,0.07598657160997391,non_human_findings,-1,0,246.tiff
3456,1314.0,2152.0,0.31696033,0.07597923278808594,non_human_findings,-1,0,246.tiff
3457,677.0,642.0,0.3258078,0.07597874104976654,non_human_findings,-1,0,246.tiff
3458,4625.0,493.0,0.34812027,0.07597708702087402,non_human_findings,-1,0,246.tiff
3459,4947.0,3986.0,0.38336518,0.07596903294324875,non_human_findings,-1,0,246.tiff
3460,508.0,2930.0,0.30223566,0.07596394419670105,non_human_findings,-1,0,246.tiff
3461,619.0,4528.0,0.32394278,0.07595863193273544,non_human_findings,-1,0,246.tiff
3462,3727.0,3703.0,0.3512714,0.07594607770442963,non_human_findings,-1,0,246.tiff
3463,2096.0,2101.0,0.3704204,0.0759412869811058,non_human_findings,-1,0,246.tiff
3464,3822.0,1797.0,0.41439128,0.07593992352485657,non_human_findings,-1,0,246.tiff
3465,4663.0,2069.0,0.29842842,0.07593563944101334,non_human_findings,-1,0,246.tiff
3466,4933.0,2104.0,0.31361002,0.07593218237161636,non_human_findings,-1,0,246.tiff
3467,6316.0,3449.0,0.2765966,0.07592716813087463,non_human_findings,-1,0,246.tiff
3468,717.0,696.0,0.38952512,0.07592453062534332,non_human_findings,-1,0,246.tiff
3469,1055.0,995.0,0.3283374,0.07592014223337173,non_human_findings,-1,0,246.tiff
3470,931.0,1346.0,0.31383982,0.0759158581495285,non_human_findings,-1,0,246.tiff
3471,1091.0,764.0,0.34917688,0.0759151354432106,non_human_findings,-1,0,246.tiff
3472,6201.0,1911.0,0.33232298,0.07591498643159866,non_human_findings,-1,0,246.tiff
3473,4578.0,2912.0,0.3065824,0.07591298967599869,non_human_findings,-1,0,246.tiff
3474,3344.0,207.0,0.31700045,0.07591209560632706,non_human_findings,-1,0,246.tiff
3475,3929.0,1327.0,0.27653426,0.07591163367033005,non_human_findings,-1,0,246.tiff
3476,609.0,3012.0,0.35677952,0.07590914517641068,non_human_findings,-1,0,246.tiff
3477,32.0,1413.0,0.3122817,0.07590816915035248,non_human_findings,-1,0,246.tiff
3478,988.0,365.0,0.29214364,0.07590600848197937,non_human_findings,-1,0,246.tiff
3479,1248.0,190.0,0.34829363,0.07590528577566147,non_human_findings,-1,0,246.tiff
3480,5858.0,1084.0,0.29197437,0.07590281963348389,non_human_findings,-1,0,246.tiff
3481,4164.0,1459.0,0.27598736,0.07590098679065704,non_human_findings,-1,0,246.tiff
3482,793.0,2113.0,0.3203436,0.07589860260486603,non_human_findings,-1,0,246.tiff
3483,4419.0,1396.0,0.2952274,0.07589622586965561,non_human_findings,-1,0,246.tiff
3484,1933.0,3912.0,0.3013948,0.07589099556207657,non_human_findings,-1,0,246.tiff
3485,1373.0,3241.0,0.29433432,0.07588018476963043,non_human_findings,-1,0,246.tiff
3486,1854.0,4595.0,0.37752485,0.07587999105453491,non_human_findings,-1,0,246.tiff
3487,5212.0,2312.0,0.30749577,0.07587727904319763,non_human_findings,-1,0,246.tiff
3488,2209.0,648.0,0.2790781,0.07587313652038574,non_human_findings,-1,0,246.tiff
3489,5884.0,4607.0,0.28343782,0.075870081782341,non_human_findings,-1,0,246.tiff
3490,1681.0,3635.0,0.28748572,0.07586385309696198,non_human_findings,-1,0,246.tiff
3491,450.0,1334.0,0.31440994,0.07586359232664108,non_human_findings,-1,0,246.tiff
3492,4453.0,3100.0,0.30014098,0.0758625939488411,non_human_findings,-1,0,246.tiff
3493,116.0,4497.0,0.31508043,0.07585754990577698,non_human_findings,-1,0,246.tiff
3494,1445.0,3079.0,0.315158,0.07585060596466064,non_human_findings,-1,0,246.tiff
3495,3479.0,2742.0,0.2784863,0.07584811002016068,non_human_findings,-1,0,246.tiff
3496,1444.0,4407.0,0.27649176,0.07584750652313232,non_human_findings,-1,0,246.tiff
3497,4900.0,4061.0,0.2765772,0.07584717124700546,non_human_findings,-1,0,246.tiff
3498,502.0,117.0,0.29471505,0.07584618777036667,non_human_findings,-1,0,246.tiff
3499,3990.0,1966.0,0.28726244,0.07583574950695038,non_human_findings,-1,0,246.tiff
3500,1337.0,4713.0,0.3041956,0.0758347436785698,non_human_findings,-1,0,246.tiff
3501,4997.0,3908.0,0.3049235,0.07582827657461166,non_human_findings,-1,0,246.tiff
3502,1250.0,1315.0,0.27805397,0.07582619041204453,non_human_findings,-1,0,246.tiff
3503,3423.0,4103.0,0.2835878,0.07581730931997299,non_human_findings,-1,0,246.tiff
3504,5474.0,1122.0,0.3276835,0.07581508159637451,non_human_findings,-1,0,246.tiff
3505,149.0,2794.0,0.49344477,0.07580174505710602,non_human_findings,-1,0,246.tiff
3506,3074.0,2587.0,0.27824312,0.07579325884580612,non_human_findings,-1,0,246.tiff
3507,718.0,980.0,0.3423508,0.07578925788402557,non_human_findings,-1,0,246.tiff
3508,1221.0,4891.0,0.2871561,0.07578907907009125,non_human_findings,-1,0,246.tiff
3509,3220.0,3956.0,0.27571815,0.07578644156455994,non_human_findings,-1,0,246.tiff
3510,1183.0,2696.0,0.2856166,0.07577576488256454,non_human_findings,-1,0,246.tiff
3511,4940.0,311.0,0.31307918,0.07576784491539001,non_human_findings,-1,0,246.tiff
3512,6366.0,2195.0,0.30132088,0.07576560974121094,non_human_findings,-1,0,246.tiff
3513,2979.0,346.0,0.31133536,0.07576141506433487,non_human_findings,-1,0,246.tiff
3514,4685.0,3694.0,0.28203723,0.07574591785669327,non_human_findings,-1,0,246.tiff
3515,829.0,2924.0,0.32945436,0.07574226707220078,non_human_findings,-1,0,246.tiff
3516,6004.0,618.0,0.30196553,0.07573127746582031,non_human_findings,-1,0,246.tiff
3517,3216.0,1734.0,0.28250295,0.07571244239807129,non_human_findings,-1,0,246.tiff
3518,1450.0,112.0,0.30063188,0.07571229338645935,non_human_findings,-1,0,246.tiff
3519,795.0,4420.0,0.4075145,0.07570885121822357,non_human_findings,-1,0,246.tiff
3520,4608.0,4857.0,0.3637716,0.07569033652544022,non_human_findings,-1,0,246.tiff
3521,283.0,2599.0,0.2942869,0.07568693906068802,non_human_findings,-1,0,246.tiff
3522,3354.0,4209.0,0.276356,0.07568596303462982,non_human_findings,-1,0,246.tiff
3523,3137.0,3060.0,0.28993717,0.0756823942065239,non_human_findings,-1,0,246.tiff
3524,197.0,792.0,0.3014538,0.07567340135574341,non_human_findings,-1,0,246.tiff
3525,1106.0,968.0,0.3108688,0.07567249983549118,non_human_findings,-1,0,246.tiff
3526,3541.0,1737.0,0.31597844,0.07567118853330612,non_human_findings,-1,0,246.tiff
3527,253.0,1919.0,0.29375687,0.07566921412944794,non_human_findings,-1,0,246.tiff
3528,1200.0,239.0,0.3559455,0.07566811144351959,non_human_findings,-1,0,246.tiff
3529,5494.0,4710.0,0.39740998,0.07566738873720169,non_human_findings,-1,0,246.tiff
3530,5667.0,1782.0,0.34547448,0.07565571367740631,non_human_findings,-1,0,246.tiff
3531,1973.0,3885.0,0.2963563,0.07564596086740494,non_human_findings,-1,0,246.tiff
3532,1400.0,1496.0,0.35548854,0.07564157247543335,non_human_findings,-1,0,246.tiff
3533,4703.0,2070.0,0.331499,0.075640469789505,non_human_findings,-1,0,246.tiff
3534,5691.0,2029.0,0.39958924,0.0756240114569664,non_human_findings,-1,0,246.tiff
3535,6437.0,1794.0,0.3685103,0.07561890780925751,non_human_findings,-1,0,246.tiff
3536,2386.0,447.0,0.360627,0.0756153091788292,non_human_findings,-1,0,246.tiff
3537,5015.0,2027.0,0.32006878,0.07561057806015015,non_human_findings,-1,0,246.tiff
3538,4958.0,1909.0,0.3661482,0.07559996843338013,non_human_findings,-1,0,246.tiff
3539,239.0,796.0,0.27920806,0.07559947669506073,non_human_findings,-1,0,246.tiff
3540,2813.0,3194.0,0.27705657,0.07559678703546524,non_human_findings,-1,0,246.tiff
3541,4771.0,4672.0,0.28402266,0.07559221982955933,non_human_findings,-1,0,246.tiff
3542,143.0,3526.0,0.29361802,0.07559134066104889,non_human_findings,-1,0,246.tiff
3543,4815.0,3604.0,0.36259562,0.07558917999267578,non_human_findings,-1,0,246.tiff
3544,696.0,3393.0,0.29154643,0.07558860629796982,non_human_findings,-1,0,246.tiff
3545,2601.0,114.0,0.3454708,0.07558288425207138,non_human_findings,-1,0,246.tiff
3546,4733.0,4645.0,0.36062434,0.07557788491249084,non_human_findings,-1,0,246.tiff
3547,1269.0,3864.0,0.32286742,0.07557757198810577,non_human_findings,-1,0,246.tiff
3548,3937.0,867.0,0.35304463,0.07557075470685959,non_human_findings,-1,0,246.tiff
3549,1629.0,1771.0,0.28299084,0.07556423544883728,non_human_findings,-1,0,246.tiff
3550,4836.0,2249.0,0.42071152,0.07555448263883591,non_human_findings,-1,0,246.tiff
3551,644.0,2218.0,0.27959856,0.07555381208658218,non_human_findings,-1,0,246.tiff
3552,5317.0,3688.0,0.36033615,0.07554894685745239,non_human_findings,-1,0,246.tiff
3553,5016.0,779.0,0.33648515,0.07553914189338684,non_human_findings,-1,0,246.tiff
3554,5729.0,518.0,0.28481138,0.0755302906036377,non_human_findings,-1,0,246.tiff
3555,4633.0,3265.0,0.2896891,0.07551735639572144,non_human_findings,-1,0,246.tiff
3556,1829.0,4218.0,0.29897055,0.07551366090774536,non_human_findings,-1,0,246.tiff
3557,6185.0,1308.0,0.35253963,0.07550901174545288,non_human_findings,-1,0,246.tiff
3558,4744.0,3260.0,0.32769585,0.07549610733985901,non_human_findings,-1,0,246.tiff
3559,4187.0,3068.0,0.3237691,0.07547398656606674,non_human_findings,-1,0,246.tiff
3560,4941.0,422.0,0.314739,0.0754665732383728,non_human_findings,-1,0,246.tiff
3561,4273.0,197.0,0.31056386,0.07546587288379669,non_human_findings,-1,0,246.tiff
3562,3366.0,3571.0,0.34182447,0.07546361535787582,non_human_findings,-1,0,246.tiff
3563,877.0,1224.0,0.32324627,0.0754612535238266,non_human_findings,-1,0,246.tiff
3564,1598.0,1018.0,0.3160631,0.07545964419841766,non_human_findings,-1,0,246.tiff
3565,100.0,528.0,0.35039622,0.07544468343257904,non_human_findings,-1,0,246.tiff
3566,5811.0,4345.0,0.2944223,0.0754389539361,non_human_findings,-1,0,246.tiff
3567,3354.0,1525.0,0.34042835,0.07543820142745972,non_human_findings,-1,0,246.tiff
3568,5075.0,2921.0,0.35991782,0.07543402165174484,non_human_findings,-1,0,246.tiff
3569,5803.0,2711.0,0.39499182,0.07540801167488098,non_human_findings,-1,0,246.tiff
3570,5144.0,717.0,0.28026125,0.07539987564086914,non_human_findings,-1,0,246.tiff
3571,6183.0,526.0,0.27812126,0.0753922313451767,non_human_findings,-1,0,246.tiff
3572,4273.0,3778.0,0.28580433,0.07538727670907974,non_human_findings,-1,0,246.tiff
3573,5426.0,1907.0,0.30067876,0.07538516074419022,non_human_findings,-1,0,246.tiff
3574,5233.0,1212.0,0.321195,0.07537790387868881,non_human_findings,-1,0,246.tiff
3575,4252.0,4715.0,0.3868617,0.0753752812743187,non_human_findings,-1,0,246.tiff
3576,1169.0,963.0,0.32574242,0.07537428289651871,non_human_findings,-1,0,246.tiff
3577,5751.0,2226.0,0.3086206,0.07537051290273666,non_human_findings,-1,0,246.tiff
3578,6383.0,138.0,0.3408086,0.07536336779594421,non_human_findings,-1,0,246.tiff
3579,6543.0,3769.0,0.32881483,0.07536229491233826,non_human_findings,-1,0,246.tiff
3580,2198.0,2581.0,0.2931507,0.07535954564809799,non_human_findings,-1,0,246.tiff
3581,417.0,2132.0,0.30202338,0.07535813003778458,non_human_findings,-1,0,246.tiff
3582,4804.0,2923.0,0.35711727,0.0753549262881279,non_human_findings,-1,0,246.tiff
3583,4073.0,1590.0,0.27758956,0.07534468919038773,non_human_findings,-1,0,246.tiff
3584,1585.0,528.0,0.3594537,0.07534150034189224,non_human_findings,-1,0,246.tiff
3585,1601.0,1317.0,0.33294734,0.07532913237810135,non_human_findings,-1,0,246.tiff
3586,327.0,2318.0,0.33547178,0.07532472908496857,non_human_findings,-1,0,246.tiff
3587,6177.0,93.0,0.29171267,0.07532281428575516,non_human_findings,-1,0,246.tiff
3588,5339.0,3283.0,0.34387562,0.07531674951314926,non_human_findings,-1,0,246.tiff
3589,502.0,4207.0,0.29981545,0.07530895620584488,non_human_findings,-1,0,246.tiff
3590,4375.0,4003.0,0.3201616,0.07530803978443146,non_human_findings,-1,0,246.tiff
3591,3813.0,3154.0,0.2900402,0.07529961317777634,non_human_findings,-1,0,246.tiff
3592,6168.0,1615.0,0.376091,0.07529911398887634,non_human_findings,-1,0,246.tiff
3593,6324.0,1792.0,0.34585378,0.07529551535844803,non_human_findings,-1,0,246.tiff
3594,5106.0,3234.0,0.31834143,0.07529401779174805,non_human_findings,-1,0,246.tiff
3595,2407.0,1376.0,0.36511493,0.07528665661811829,non_human_findings,-1,0,246.tiff
3596,645.0,765.0,0.29081616,0.07528411597013474,non_human_findings,-1,0,246.tiff
3597,2428.0,195.0,0.3311122,0.07528409361839294,non_human_findings,-1,0,246.tiff
3598,5161.0,3002.0,0.3537551,0.07528222352266312,non_human_findings,-1,0,246.tiff
3599,5073.0,806.0,0.27975142,0.07528188079595566,non_human_findings,-1,0,246.tiff
3600,5793.0,1447.0,0.390074,0.07528049498796463,non_human_findings,-1,0,246.tiff
3601,3100.0,569.0,0.2900817,0.07527514547109604,non_human_findings,-1,0,246.tiff
3602,4482.0,227.0,0.28647032,0.07525952905416489,non_human_findings,-1,0,246.tiff
3603,2973.0,906.0,0.31030735,0.07525689154863358,non_human_findings,-1,0,246.tiff
3604,528.0,1436.0,0.29657257,0.07525470107793808,non_human_findings,-1,0,246.tiff
3605,2665.0,2300.0,0.30609044,0.07523447275161743,non_human_findings,-1,0,246.tiff
3606,4507.0,1458.0,0.2868991,0.07522455602884293,non_human_findings,-1,0,246.tiff
3607,1199.0,4371.0,0.2769771,0.07521991431713104,non_human_findings,-1,0,246.tiff
3608,4460.0,851.0,0.30649936,0.07521959394216537,non_human_findings,-1,0,246.tiff
3609,2398.0,2944.0,0.28432962,0.0752095878124237,non_human_findings,-1,0,246.tiff
3610,1008.0,3388.0,0.29859728,0.0752042755484581,non_human_findings,-1,0,246.tiff
3611,5874.0,4269.0,0.30526423,0.07519754022359848,non_human_findings,-1,0,246.tiff
3612,5529.0,1725.0,0.2868096,0.07518956065177917,non_human_findings,-1,0,246.tiff
3613,5139.0,3068.0,0.2823794,0.07518215477466583,non_human_findings,-1,0,246.tiff
3614,722.0,1830.0,0.28957957,0.07517118006944656,non_human_findings,-1,0,246.tiff
3615,6056.0,631.0,0.31834337,0.07516726106405258,non_human_findings,-1,0,246.tiff
3616,2244.0,2849.0,0.2883066,0.0751635730266571,non_human_findings,-1,0,246.tiff
3617,1572.0,3009.0,0.29044774,0.075157530605793,non_human_findings,-1,0,246.tiff
3618,5793.0,4703.0,0.3415041,0.07515553385019302,non_human_findings,-1,0,246.tiff
3619,827.0,4205.0,0.3113387,0.0751454159617424,non_human_findings,-1,0,246.tiff
3620,2379.0,1522.0,0.29029724,0.07514174282550812,non_human_findings,-1,0,246.tiff
3621,600.0,130.0,0.35482818,0.07514163106679916,non_human_findings,-1,0,246.tiff
3622,1900.0,2350.0,0.34578156,0.07513932883739471,non_human_findings,-1,0,246.tiff
3623,3288.0,1380.0,0.2784289,0.07513336092233658,non_human_findings,-1,0,246.tiff
3624,4964.0,4184.0,0.3012147,0.07513216137886047,non_human_findings,-1,0,246.tiff
3625,6353.0,4120.0,0.3239896,0.07513179630041122,non_human_findings,-1,0,246.tiff
3626,4885.0,2845.0,0.2805353,0.07512735575437546,non_human_findings,-1,0,246.tiff
3627,3717.0,1776.0,0.31742176,0.07512325793504715,non_human_findings,-1,0,246.tiff
3628,4712.0,3597.0,0.3069264,0.07512255758047104,non_human_findings,-1,0,246.tiff
3629,4406.0,403.0,0.2815278,0.07512006163597107,non_human_findings,-1,0,246.tiff
3630,5117.0,455.0,0.28716424,0.07510358840227127,non_human_findings,-1,0,246.tiff
3631,2279.0,1316.0,0.36881393,0.07509779930114746,non_human_findings,-1,0,246.tiff
3632,4407.0,2695.0,0.2783304,0.07509374618530273,non_human_findings,-1,0,246.tiff
3633,4689.0,2552.0,0.29966125,0.07509294152259827,non_human_findings,-1,0,246.tiff
3634,5596.0,109.0,0.38070643,0.07509149610996246,non_human_findings,-1,0,246.tiff
3635,6078.0,320.0,0.30853322,0.07508988678455353,non_human_findings,-1,0,246.tiff
3636,3832.0,188.0,0.28951138,0.07508913427591324,non_human_findings,-1,0,246.tiff
3637,59.0,802.0,0.29249543,0.07508064061403275,non_human_findings,-1,0,246.tiff
3638,2527.0,481.0,0.2774839,0.07507655769586563,non_human_findings,-1,0,246.tiff
3639,3397.0,2994.0,0.27644876,0.07507386803627014,non_human_findings,-1,0,246.tiff
3640,1369.0,1074.0,0.3075396,0.07506874203681946,non_human_findings,-1,0,246.tiff
3641,5893.0,1754.0,0.324891,0.0750558003783226,non_human_findings,-1,0,246.tiff
3642,5293.0,4837.0,0.30564612,0.0750553086400032,non_human_findings,-1,0,246.tiff
3643,1962.0,1785.0,0.29847,0.07505236566066742,non_human_findings,-1,0,246.tiff
3644,4979.0,2562.0,0.30977178,0.07504499703645706,non_human_findings,-1,0,246.tiff
3645,938.0,1242.0,0.29881388,0.07503966987133026,non_human_findings,-1,0,246.tiff
3646,3028.0,3806.0,0.3208623,0.07503056526184082,non_human_findings,-1,0,246.tiff
3647,1190.0,1131.0,0.28567502,0.07502955943346024,non_human_findings,-1,0,246.tiff
3648,4191.0,1005.0,0.28194,0.07501721382141113,non_human_findings,-1,0,246.tiff
3649,2949.0,4130.0,0.34673023,0.07501408457756042,non_human_findings,-1,0,246.tiff
3650,882.0,3443.0,0.36670214,0.07500585168600082,non_human_findings,-1,0,246.tiff
3651,5101.0,2748.0,0.3231308,0.075002521276474,non_human_findings,-1,0,246.tiff
3652,2214.0,862.0,0.30523005,0.07500232011079788,non_human_findings,-1,0,246.tiff
3653,4280.0,2078.0,0.3629268,0.07500065863132477,non_human_findings,-1,0,246.tiff
3654,5452.0,2751.0,0.30181476,0.07499662041664124,non_human_findings,-1,0,246.tiff
3655,1661.0,1517.0,0.30770212,0.07499270886182785,non_human_findings,-1,0,246.tiff
3656,1169.0,1201.0,0.2844362,0.07499201595783234,non_human_findings,-1,0,246.tiff
3657,5596.0,1646.0,0.29465476,0.07498156279325485,non_human_findings,-1,0,246.tiff
3658,5737.0,4591.0,0.31262484,0.07496857643127441,non_human_findings,-1,0,246.tiff
3659,5741.0,4638.0,0.29024467,0.07496204972267151,non_human_findings,-1,0,246.tiff
3660,2171.0,4256.0,0.28960323,0.07494732737541199,non_human_findings,-1,0,246.tiff
3661,5769.0,1240.0,0.42999306,0.07493697106838226,non_human_findings,-1,0,246.tiff
3662,1346.0,1747.0,0.31025687,0.07492508739233017,non_human_findings,-1,0,246.tiff
3663,676.0,1716.0,0.35501364,0.074923574924469,non_human_findings,-1,0,246.tiff
3664,4769.0,3202.0,0.30219206,0.07492191344499588,non_human_findings,-1,0,246.tiff
3665,5610.0,373.0,0.3554772,0.07492128759622574,non_human_findings,-1,0,246.tiff
3666,3246.0,335.0,0.31187165,0.07491883635520935,non_human_findings,-1,0,246.tiff
3667,5503.0,527.0,0.29895258,0.07491619884967804,non_human_findings,-1,0,246.tiff
3668,3628.0,2097.0,0.30177078,0.07491034269332886,non_human_findings,-1,0,246.tiff
3669,5570.0,3291.0,0.28934518,0.07490620017051697,non_human_findings,-1,0,246.tiff
3670,3081.0,813.0,0.27844715,0.07490599900484085,non_human_findings,-1,0,246.tiff
3671,473.0,2851.0,0.3236347,0.07490462064743042,non_human_findings,-1,0,246.tiff
3672,3374.0,1790.0,0.3536509,0.07490304857492447,non_human_findings,-1,0,246.tiff
3673,1603.0,773.0,0.370716,0.07489723712205887,non_human_findings,-1,0,246.tiff
3674,458.0,1619.0,0.312752,0.07487888634204865,non_human_findings,-1,0,246.tiff
3675,4363.0,2442.0,0.29405063,0.07487188279628754,non_human_findings,-1,0,246.tiff
3676,1708.0,207.0,0.3260848,0.07486075907945633,non_human_findings,-1,0,246.tiff
3677,4512.0,3434.0,0.2988078,0.07485988736152649,non_human_findings,-1,0,246.tiff
3678,754.0,4907.0,0.2836479,0.07485828548669815,non_human_findings,-1,0,246.tiff
3679,3835.0,838.0,0.29565385,0.07485458999872208,non_human_findings,-1,0,246.tiff
3680,69.0,2226.0,0.37003276,0.07485270500183105,non_human_findings,-1,0,246.tiff
3681,4263.0,2928.0,0.2915578,0.07485223561525345,non_human_findings,-1,0,246.tiff
3682,4943.0,3563.0,0.35356817,0.07484252005815506,non_human_findings,-1,0,246.tiff
3683,5047.0,3641.0,0.32783717,0.07483308017253876,non_human_findings,-1,0,246.tiff
3684,5143.0,4402.0,0.28296167,0.07483052462339401,non_human_findings,-1,0,246.tiff
3685,877.0,1742.0,0.28231707,0.0748247429728508,non_human_findings,-1,0,246.tiff
3686,2689.0,1100.0,0.2784927,0.07479602098464966,non_human_findings,-1,0,246.tiff
3687,1980.0,2389.0,0.295958,0.07479598373174667,non_human_findings,-1,0,246.tiff
3688,774.0,2758.0,0.29233626,0.07479455322027206,non_human_findings,-1,0,246.tiff
3689,1847.0,739.0,0.34872442,0.07478991150856018,non_human_findings,-1,0,246.tiff
3690,4806.0,2014.0,0.28208318,0.07478967308998108,non_human_findings,-1,0,246.tiff
3691,2488.0,467.0,0.31183556,0.07477881759405136,non_human_findings,-1,0,246.tiff
3692,5253.0,2138.0,0.3005665,0.07477618008852005,non_human_findings,-1,0,246.tiff
3693,717.0,251.0,0.28215772,0.07477152347564697,non_human_findings,-1,0,246.tiff
3694,3317.0,1720.0,0.29564148,0.07476682960987091,non_human_findings,-1,0,246.tiff
3695,2042.0,1892.0,0.33827028,0.07476609945297241,non_human_findings,-1,0,246.tiff
3696,953.0,3397.0,0.3866744,0.07476569712162018,non_human_findings,-1,0,246.tiff
