table,key,column,notebook,audit,match
top30,300.tiff/default_51/rank22,matched_ann_id,14605,14605,True
top30,300.tiff/default_51/rank23,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/default_51/rank23,matched_ann_id,14634,14634,True
top30,300.tiff/default_51/rank24,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/default_51/rank24,matched_ann_id,14598,14598,True
top30,300.tiff/default_51/rank25,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/default_51/rank25,matched_ann_id,14639,14639,True
top30,300.tiff/default_51/rank26,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/default_51/rank26,matched_ann_id,14501,14501,True
top30,300.tiff/default_51/rank27,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/default_51/rank27,matched_ann_id,14641,14641,True
top30,300.tiff/default_51/rank28,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/default_51/rank28,matched_ann_id,14620,14620,True
top30,300.tiff/default_51/rank29,bucket,human_rejected_label,human_rejected_label,True
top30,300.tiff/default_51/rank29,matched_ann_id,14680,14680,True
per_roi,300.tiff/default_51,n_gt_mitotic,180,180,True
per_roi,300.tiff/gray_bbox,tp_at_10 (independent repo-rule rematch),9,9,True
per_roi,300.tiff/gray_bbox,tp_at_10 (bucket column count),9,9,True
per_roi,300.tiff/gray_bbox,tp_at_20 (independent repo-rule rematch),19,19,True
per_roi,300.tiff/gray_bbox,tp_at_20 (bucket column count),19,19,True
per_roi,300.tiff/gray_bbox,tp_at_30 (independent repo-rule rematch),27,27,True
per_roi,300.tiff/gray_bbox,tp_at_30 (bucket column count),27,27,True
top30,300.tiff/gray_bbox/rank0,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/gray_bbox/rank0,matched_ann_id,14609,14609,True
top30,300.tiff/gray_bbox/rank1,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/gray_bbox/rank1,matched_ann_id,14561,14561,True
top30,300.tiff/gray_bbox/rank2,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/gray_bbox/rank2,matched_ann_id,14632,14632,True
top30,300.tiff/gray_bbox/rank3,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/gray_bbox/rank3,matched_ann_id,14503,14503,True
top30,300.tiff/gray_bbox/rank4,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/gray_bbox/rank4,matched_ann_id,14607,14607,True
top30,300.tiff/gray_bbox/rank5,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/gray_bbox/rank5,matched_ann_id,14586,14586,True
top30,300.tiff/gray_bbox/rank6,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/gray_bbox/rank6,matched_ann_id,14502,14502,True
top30,300.tiff/gray_bbox/rank7,bucket,non_human_findings,non_human_findings,True
top30,300.tiff/gray_bbox/rank7,matched_ann_id,-1,-1,True
top30,300.tiff/gray_bbox/rank8,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/gray_bbox/rank8,matched_ann_id,14626,14626,True
top30,300.tiff/gray_bbox/rank9,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/gray_bbox/rank9,matched_ann_id,14637,14637,True
top30,300.tiff/gray_bbox/rank10,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/gray_bbox/rank10,matched_ann_id,14477,14477,True
top30,300.tiff/gray_bbox/rank11,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/gray_bbox/rank11,matched_ann_id,14545,14545,True
top30,300.tiff/gray_bbox/rank12,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/gray_bbox/rank12,matched_ann_id,14559,14559,True
top30,300.tiff/gray_bbox/rank13,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/gray_bbox/rank13,matched_ann_id,14600,14600,True
top30,300.tiff/gray_bbox/rank14,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/gray_bbox/rank14,matched_ann_id,14475,14475,True
top30,300.tiff/gray_bbox/rank15,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/gray_bbox/rank15,matched_ann_id,14642,14642,True
top30,300.tiff/gray_bbox/rank16,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/gray_bbox/rank16,matched_ann_id,14563,14563,True
top30,300.tiff/gray_bbox/rank17,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/gray_bbox/rank17,matched_ann_id,14568,14568,True
top30,300.tiff/gray_bbox/rank18,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/gray_bbox/rank18,matched_ann_id,14594,14594,True
top30,300.tiff/gray_bbox/rank19,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/gray_bbox/rank19,matched_ann_id,14580,14580,True
top30,300.tiff/gray_bbox/rank20,bucket,human_rejected_label,human_rejected_label,True
top30,300.tiff/gray_bbox/rank20,matched_ann_id,14566,14566,True
top30,300.tiff/gray_bbox/rank21,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/gray_bbox/rank21,matched_ann_id,14634,14634,True
top30,300.tiff/gray_bbox/rank22,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/gray_bbox/rank22,matched_ann_id,14598,14598,True
top30,300.tiff/gray_bbox/rank23,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/gray_bbox/rank23,matched_ann_id,14605,14605,True
top30,300.tiff/gray_bbox/rank24,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/gray_bbox/rank24,matched_ann_id,14639,14639,True
top30,300.tiff/gray_bbox/rank25,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/gray_bbox/rank25,matched_ann_id,14501,14501,True
top30,300.tiff/gray_bbox/rank26,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/gray_bbox/rank26,matched_ann_id,14620,14620,True
top30,300.tiff/gray_bbox/rank27,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/gray_bbox/rank27,matched_ann_id,14641,14641,True
top30,300.tiff/gray_bbox/rank28,bucket,human_rejected_label,human_rejected_label,True
top30,300.tiff/gray_bbox/rank28,matched_ann_id,14680,14680,True
top30,300.tiff/gray_bbox/rank29,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/gray_bbox/rank29,matched_ann_id,14482,14482,True
per_roi,300.tiff/gray_bbox,n_gt_mitotic,180,180,True
per_roi,300.tiff/hem_bbox,tp_at_10 (independent repo-rule rematch),8,8,True
per_roi,300.tiff/hem_bbox,tp_at_10 (bucket column count),8,8,True
per_roi,300.tiff/hem_bbox,tp_at_20 (independent repo-rule rematch),17,17,True
per_roi,300.tiff/hem_bbox,tp_at_20 (bucket column count),17,17,True
per_roi,300.tiff/hem_bbox,tp_at_30 (independent repo-rule rematch),27,27,True
per_roi,300.tiff/hem_bbox,tp_at_30 (bucket column count),27,27,True
top30,300.tiff/hem_bbox/rank0,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/hem_bbox/rank0,matched_ann_id,14609,14609,True
top30,300.tiff/hem_bbox/rank1,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/hem_bbox/rank1,matched_ann_id,14632,14632,True
top30,300.tiff/hem_bbox/rank2,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/hem_bbox/rank2,matched_ann_id,14503,14503,True
top30,300.tiff/hem_bbox/rank3,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/hem_bbox/rank3,matched_ann_id,14502,14502,True
top30,300.tiff/hem_bbox/rank4,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/hem_bbox/rank4,matched_ann_id,14586,14586,True
top30,300.tiff/hem_bbox/rank5,bucket,non_human_findings,non_human_findings,True
top30,300.tiff/hem_bbox/rank5,matched_ann_id,-1,-1,True
top30,300.tiff/hem_bbox/rank6,bucket,human_rejected_label,human_rejected_label,True
top30,300.tiff/hem_bbox/rank6,matched_ann_id,14648,14648,True
top30,300.tiff/hem_bbox/rank7,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/hem_bbox/rank7,matched_ann_id,14626,14626,True
top30,300.tiff/hem_bbox/rank8,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/hem_bbox/rank8,matched_ann_id,14475,14475,True
top30,300.tiff/hem_bbox/rank9,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/hem_bbox/rank9,matched_ann_id,14545,14545,True
top30,300.tiff/hem_bbox/rank10,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/hem_bbox/rank10,matched_ann_id,14559,14559,True
top30,300.tiff/hem_bbox/rank11,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/hem_bbox/rank11,matched_ann_id,14642,14642,True
top30,300.tiff/hem_bbox/rank12,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/hem_bbox/rank12,matched_ann_id,14594,14594,True
top30,300.tiff/hem_bbox/rank13,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/hem_bbox/rank13,matched_ann_id,14568,14568,True
top30,300.tiff/hem_bbox/rank14,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/hem_bbox/rank14,matched_ann_id,14580,14580,True
top30,300.tiff/hem_bbox/rank15,bucket,human_rejected_label,human_rejected_label,True
top30,300.tiff/hem_bbox/rank15,matched_ann_id,14566,14566,True
top30,300.tiff/hem_bbox/rank16,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/hem_bbox/rank16,matched_ann_id,14605,14605,True
top30,300.tiff/hem_bbox/rank17,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/hem_bbox/rank17,matched_ann_id,14598,14598,True
top30,300.tiff/hem_bbox/rank18,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/hem_bbox/rank18,matched_ann_id,14639,14639,True
top30,300.tiff/hem_bbox/rank19,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/hem_bbox/rank19,matched_ann_id,14501,14501,True
top30,300.tiff/hem_bbox/rank20,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/hem_bbox/rank20,matched_ann_id,14620,14620,True
top30,300.tiff/hem_bbox/rank21,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/hem_bbox/rank21,matched_ann_id,14482,14482,True
top30,300.tiff/hem_bbox/rank22,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/hem_bbox/rank22,matched_ann_id,14476,14476,True
top30,300.tiff/hem_bbox/rank23,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/hem_bbox/rank23,matched_ann_id,14641,14641,True
top30,300.tiff/hem_bbox/rank24,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/hem_bbox/rank24,matched_ann_id,14518,14518,True
top30,300.tiff/hem_bbox/rank25,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/hem_bbox/rank25,matched_ann_id,14534,14534,True
top30,300.tiff/hem_bbox/rank26,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/hem_bbox/rank26,matched_ann_id,14682,14682,True
top30,300.tiff/hem_bbox/rank27,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/hem_bbox/rank27,matched_ann_id,14543,14543,True
top30,300.tiff/hem_bbox/rank28,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/hem_bbox/rank28,matched_ann_id,14585,14585,True
top30,300.tiff/hem_bbox/rank29,bucket,human_correct_label,human_correct_label,True
top30,300.tiff/hem_bbox/rank29,matched_ann_id,14520,14520,True
per_roi,300.tiff/hem_bbox,n_gt_mitotic,180,180,True
per_roi,301.tiff/default_51,tp_at_10 (independent repo-rule rematch),8,8,True
per_roi,301.tiff/default_51,tp_at_10 (bucket column count),8,8,True
per_roi,301.tiff/default_51,tp_at_20 (independent repo-rule rematch),18,18,True
per_roi,301.tiff/default_51,tp_at_20 (bucket column count),18,18,True
per_roi,301.tiff/default_51,tp_at_30 (independent repo-rule rematch),26,26,True
per_roi,301.tiff/default_51,tp_at_30 (bucket column count),26,26,True
top30,301.tiff/default_51/rank0,bucket,human_rejected_label,human_rejected_label,True
top30,301.tiff/default_51/rank0,matched_ann_id,14872,14872,True
top30,301.tiff/default_51/rank1,bucket,non_human_findings,non_human_findings,True
top30,301.tiff/default_51/rank1,matched_ann_id,-1,-1,True
top30,301.tiff/default_51/rank2,bucket,human_correct_label,human_correct_label,True
top30,301.tiff/default_51/rank2,matched_ann_id,14824,14824,True
top30,301.tiff/default_51/rank3,bucket,human_correct_label,human_correct_label,True
top30,301.tiff/default_51/rank3,matched_ann_id,14999,14999,True
top30,301.tiff/default_51/rank4,bucket,human_correct_label,human_correct_label,True
top30,301.tiff/default_51/rank4,matched_ann_id,14737,14737,True
top30,301.tiff/default_51/rank5,bucket,human_correct_label,human_correct_label,True
top30,301.tiff/default_51/rank5,matched_ann_id,14878,14878,True
top30,301.tiff/default_51/rank6,bucket,human_correct_label,human_correct_label,True
top30,301.tiff/default_51/rank6,matched_ann_id,14806,14806,True
top30,301.tiff/default_51/rank7,bucket,human_correct_label,human_correct_label,True
top30,301.tiff/default_51/rank7,matched_ann_id,14980,14980,True
top30,301.tiff/default_51/rank8,bucket,human_correct_label,human_correct_label,True
top30,301.tiff/default_51/rank8,matched_ann_id,14814,14814,True
top30,301.tiff/default_51/rank9,bucket,human_correct_label,human_correct_label,True
top30,301.tiff/default_51/rank9,matched_ann_id,14852,14852,True
top30,301.tiff/default_51/rank10,bucket,human_correct_label,human_correct_label,True
top30,301.tiff/default_51/rank10,matched_ann_id,14813,14813,True
top30,301.tiff/default_51/rank11,bucket,human_correct_label,human_correct_label,True
top30,301.tiff/default_51/rank11,matched_ann_id,15011,15011,True
top30,301.tiff/default_51/rank12,bucket,human_correct_label,human_correct_label,True
top30,301.tiff/default_51/rank12,matched_ann_id,14784,14784,True
top30,301.tiff/default_51/rank13,bucket,human_correct_label,human_correct_label,True
top30,301.tiff/default_51/rank13,matched_ann_id,14881,14881,True
top30,301.tiff/default_51/rank14,bucket,human_correct_label,human_correct_label,True
top30,301.tiff/default_51/rank14,matched_ann_id,14937,14937,True
top30,301.tiff/default_51/rank15,bucket,human_correct_label,human_correct_label,True
top30,301.tiff/default_51/rank15,matched_ann_id,15017,15017,True
top30,301.tiff/default_51/rank16,bucket,human_correct_label,human_correct_label,True
top30,301.tiff/default_51/rank16,matched_ann_id,14817,14817,True
top30,301.tiff/default_51/rank17,bucket,human_correct_label,human_correct_label,True
top30,301.tiff/default_51/rank17,matched_ann_id,15014,15014,True
top30,301.tiff/default_51/rank18,bucket,human_correct_label,human_correct_label,True
top30,301.tiff/default_51/rank18,matched_ann_id,14833,14833,True
top30,301.tiff/default_51/rank19,bucket,human_correct_label,human_correct_label,True
top30,301.tiff/default_51/rank19,matched_ann_id,14957,14957,True
top30,301.tiff/default_51/rank20,bucket,human_correct_label,human_correct_label,True
top30,301.tiff/default_51/rank20,matched_ann_id,14849,14849,True
top30,301.tiff/default_51/rank21,bucket,human_correct_label,human_correct_label,True
top30,301.tiff/default_51/rank21,matched_ann_id,15051,15051,True
top30,301.tiff/default_51/rank22,bucket,human_correct_label,human_correct_label,True
top30,301.tiff/default_51/rank22,matched_ann_id,14955,14955,True
top30,301.tiff/default_51/rank23,bucket,human_correct_label,human_correct_label,True
top30,301.tiff/default_51/rank23,matched_ann_id,14997,14997,True
top30,301.tiff/default_51/rank24,bucket,human_correct_label,human_correct_label,True
top30,301.tiff/default_51/rank24,matched_ann_id,14762,14762,True
top30,301.tiff/default_51/rank25,bucket,human_correct_label,human_correct_label,True
top30,301.tiff/default_51/rank25,matched_ann_id,14867,14867,True
top30,301.tiff/default_51/rank26,bucket,non_human_findings,non_human_findings,True
top30,301.tiff/default_51/rank26,matched_ann_id,-1,-1,True
top30,301.tiff/default_51/rank27,bucket,human_correct_label,human_correct_label,True
top30,301.tiff/default_51/rank27,matched_ann_id,14972,14972,True
top30,301.tiff/default_51/rank28,bucket,human_correct_label,human_correct_label,True
top30,301.tiff/default_51/rank28,matched_ann_id,14825,14825,True
top30,301.tiff/default_51/rank29,bucket,non_human_findings,non_human_findings,True
top30,301.tiff/default_51/rank29,matched_ann_id,-1,-1,True
per_roi,301.tiff/default_51,n_gt_mitotic,217,217,True
per_roi,301.tiff/gray_bbox,tp_at_10 (independent repo-rule rematch),8,8,True
per_roi,301.tiff/gray_bbox,tp_at_10 (bucket column count),8,8,True
per_roi,301.tiff/gray_bbox,tp_at_20 (independent repo-rule rematch),18,18,True
per_roi,301.tiff/gray_bbox,tp_at_20 (bucket column count),18,18,True
per_roi,301.tiff/gray_bbox,tp_at_30 (independent repo-rule rematch),27,27,True
per_roi,301.tiff/gray_bbox,tp_at_30 (bucket column count),27,27,True
top30,301.tiff/gray_bbox/rank0,bucket,human_rejected_label,human_rejected_label,True
top30,301.tiff/gray_bbox/rank0,matched_ann_id,14872,14872,True
top30,301.tiff/gray_bbox/rank1,bucket,non_human_findings,non_human_findings,True
top30,301.tiff/gray_bbox/rank1,matched_ann_id,-1,-1,True
top30,301.tiff/gray_bbox/rank2,bucket,human_correct_label,human_correct_label,True
top30,301.tiff/gray_bbox/rank2,matched_ann_id,14824,14824,True
top30,301.tiff/gray_bbox/rank3,bucket,human_correct_label,human_correct_label,True
top30,301.tiff/gray_bbox/rank3,matched_ann_id,14737,14737,True
top30,301.tiff/gray_bbox/rank4,bucket,human_correct_label,human_correct_label,True
top30,301.tiff/gray_bbox/rank4,matched_ann_id,14999,14999,True
top30,301.tiff/gray_bbox/rank5,bucket,human_correct_label,human_correct_label,True
top30,301.tiff/gray_bbox/rank5,matched_ann_id,14878,14878,True
top30,301.tiff/gray_bbox/rank6,bucket,human_correct_label,human_correct_label,True
top30,301.tiff/gray_bbox/rank6,matched_ann_id,14980,14980,True
top30,301.tiff/gray_bbox/rank7,bucket,human_correct_label,human_correct_label,True
top30,301.tiff/gray_bbox/rank7,matched_ann_id,14784,14784,True
top30,301.tiff/gray_bbox/rank8,bucket,human_correct_label,human_correct_label,True
top30,301.tiff/gray_bbox/rank8,matched_ann_id,14852,14852,True
top30,301.tiff/gray_bbox/rank9,bucket,human_correct_label,human_correct_label,True
top30,301.tiff/gray_bbox/rank9,matched_ann_id,14814,14814,True
top30,301.tiff/gray_bbox/rank10,bucket,human_correct_label,human_correct_label,True
top30,301.tiff/gray_bbox/rank10,matched_ann_id,14911,14911,True
top30,301.tiff/gray_bbox/rank11,bucket,human_correct_label,human_correct_label,True
top30,301.tiff/gray_bbox/rank11,matched_ann_id,14813,14813,True
top30,301.tiff/gray_bbox/rank12,bucket,human_correct_label,human_correct_label,True
