check,label,n,max_abs_diff,passed,n_seeds,n_distinct_ann,pool_size,n_distinct_streams,n_items,caps,min_distance,radius,n_direct,n_filtered,used_radius,expected_radius,mpp,n_cells,n_rois,max_abs_recall_diff,max_abs_ndet_diff
min_separation,245.tiff/si3/r5.0,39216.0,,True,,,,,,,20.223748416156685,20.147834645669292,,,,,,,,,
no_cap,245.tiff/tm_score@r5.0,,,True,,,,,38859.0,"(2000000,)",,,,,,,,,,,
no_cap,245.tiff/chromatin_od@r5.0,,,True,,,,,38859.0,"(2000000,)",,,,,,,,,,,
no_cap,245.tiff/tm_score@r5.0,,,True,,,,,37230.0,"(2000000,)",,,,,,,,,,,
no_cap,245.tiff/chromatin_od@r5.0,,,True,,,,,37230.0,"(2000000,)",,,,,,,,,,,
no_cap,245.tiff/tm_score@r5.0,,,True,,,,,32269.0,"(2000000,)",,,,,,,,,,,
no_cap,245.tiff/chromatin_od@r5.0,,,True,,,,,32269.0,"(2000000,)",,,,,,,,,,,
no_cap,245.tiff/tm_score@r5.0,,,True,,,,,22689.0,"(2000000,)",,,,,,,,,,,
no_cap,245.tiff/chromatin_od@r5.0,,,True,,,,,22689.0,"(2000000,)",,,,,,,,,,,
no_cap,245.tiff/tm_score@r5.0,,,True,,,,,11846.0,"(2000000,)",,,,,,,,,,,
no_cap,245.tiff/chromatin_od@r5.0,,,True,,,,,11846.0,"(2000000,)",,,,,,,,,,,
no_cap,245.tiff/tm_score@r5.0,,,True,,,,,4617.0,"(2000000,)",,,,,,,,,,,
no_cap,245.tiff/chromatin_od@r5.0,,,True,,,,,4617.0,"(2000000,)",,,,,,,,,,,
no_cap,245.tiff/si4/deep_pool,,,True,,,,,60557.0,"(2000000,)",,,,,,,,,,,
min_separation,245.tiff/si4/r7.5,18111.0,,True,,,,,,,30.23243291566195,30.221751968503938,,,,,,,,,
no_cap,245.tiff/tm_score@r7.5,,,True,,,,,18060.0,"(2000000,)",,,,,,,,,,,
nms_radius,245.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,245.tiff/chromatin_od@r7.5,,,True,,,,,18060.0,"(2000000,)",,,,,,,,,,,
nms_radius,245.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,245.tiff/tm_score@r7.5,,,True,,,,,17680.0,"(2000000,)",,,,,,,,,,,
nms_radius,245.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,245.tiff/chromatin_od@r7.5,,,True,,,,,17680.0,"(2000000,)",,,,,,,,,,,
nms_radius,245.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,245.tiff/tm_score@r7.5,,,True,,,,,16410.0,"(2000000,)",,,,,,,,,,,
nms_radius,245.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,245.tiff/chromatin_od@r7.5,,,True,,,,,16410.0,"(2000000,)",,,,,,,,,,,
nms_radius,245.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,245.tiff/tm_score@r7.5,,,True,,,,,13260.0,"(2000000,)",,,,,,,,,,,
nms_radius,245.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,245.tiff/chromatin_od@r7.5,,,True,,,,,13260.0,"(2000000,)",,,,,,,,,,,
nms_radius,245.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,245.tiff/tm_score@r7.5,,,True,,,,,8662.0,"(2000000,)",,,,,,,,,,,
nms_radius,245.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,245.tiff/chromatin_od@r7.5,,,True,,,,,8662.0,"(2000000,)",,,,,,,,,,,
nms_radius,245.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,245.tiff/tm_score@r7.5,,,True,,,,,4222.0,"(2000000,)",,,,,,,,,,,
nms_radius,245.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,245.tiff/chromatin_od@r7.5,,,True,,,,,4222.0,"(2000000,)",,,,,,,,,,,
nms_radius,245.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
min_separation,245.tiff/si4/r5.9,27733.0,,True,,,,,,,23.853720883753127,23.774444881889767,,,,,,,,,
no_cap,245.tiff/tm_score@r5.9,,,True,,,,,27599.0,"(2000000,)",,,,,,,,,,,
no_cap,245.tiff/chromatin_od@r5.9,,,True,,,,,27599.0,"(2000000,)",,,,,,,,,,,
no_cap,245.tiff/tm_score@r5.9,,,True,,,,,26812.0,"(2000000,)",,,,,,,,,,,
no_cap,245.tiff/chromatin_od@r5.9,,,True,,,,,26812.0,"(2000000,)",,,,,,,,,,,
no_cap,245.tiff/tm_score@r5.9,,,True,,,,,24244.0,"(2000000,)",,,,,,,,,,,
no_cap,245.tiff/chromatin_od@r5.9,,,True,,,,,24244.0,"(2000000,)",,,,,,,,,,,
no_cap,245.tiff/tm_score@r5.9,,,True,,,,,18338.0,"(2000000,)",,,,,,,,,,,
no_cap,245.tiff/chromatin_od@r5.9,,,True,,,,,18338.0,"(2000000,)",,,,,,,,,,,
no_cap,245.tiff/tm_score@r5.9,,,True,,,,,10803.0,"(2000000,)",,,,,,,,,,,
no_cap,245.tiff/chromatin_od@r5.9,,,True,,,,,10803.0,"(2000000,)",,,,,,,,,,,
no_cap,245.tiff/tm_score@r5.9,,,True,,,,,4755.0,"(2000000,)",,,,,,,,,,,
no_cap,245.tiff/chromatin_od@r5.9,,,True,,,,,4755.0,"(2000000,)",,,,,,,,,,,
min_separation,245.tiff/si4/r5.0,37654.0,,True,,,,,,,20.223748416156685,20.147834645669292,,,,,,,,,
no_cap,245.tiff/tm_score@r5.0,,,True,,,,,37401.0,"(2000000,)",,,,,,,,,,,
no_cap,245.tiff/chromatin_od@r5.0,,,True,,,,,37401.0,"(2000000,)",,,,,,,,,,,
no_cap,245.tiff/tm_score@r5.0,,,True,,,,,35994.0,"(2000000,)",,,,,,,,,,,
no_cap,245.tiff/chromatin_od@r5.0,,,True,,,,,35994.0,"(2000000,)",,,,,,,,,,,
no_cap,245.tiff/tm_score@r5.0,,,True,,,,,31502.0,"(2000000,)",,,,,,,,,,,
no_cap,245.tiff/chromatin_od@r5.0,,,True,,,,,31502.0,"(2000000,)",,,,,,,,,,,
no_cap,245.tiff/tm_score@r5.0,,,True,,,,,22559.0,"(2000000,)",,,,,,,,,,,
no_cap,245.tiff/chromatin_od@r5.0,,,True,,,,,22559.0,"(2000000,)",,,,,,,,,,,
no_cap,245.tiff/tm_score@r5.0,,,True,,,,,12398.0,"(2000000,)",,,,,,,,,,,
no_cap,245.tiff/chromatin_od@r5.0,,,True,,,,,12398.0,"(2000000,)",,,,,,,,,,,
no_cap,245.tiff/tm_score@r5.0,,,True,,,,,5166.0,"(2000000,)",,,,,,,,,,,
no_cap,245.tiff/chromatin_od@r5.0,,,True,,,,,5166.0,"(2000000,)",,,,,,,,,,,
distinct_seeds,246.tiff,,,True,5.0,5.0,,5.0,,,,,,,,,,,,,
no_cap,246.tiff/si0/deep_pool,,,True,,,,,42753.0,"(2000000,)",,,,,,,,,,,
min_separation,246.tiff/si0/r7.5,17721.0,,True,,,,,,,30.23243291566195,30.221751968503938,,,,,,,,,
shortcut,246.tiff/si0/r7.5/z1.0,,,True,,,,,,,,,16529.0,16529.0,,,,,,,
shortcut,246.tiff/si0/r7.5/z3.0,,,True,,,,,,,,,3408.0,3408.0,,,,,,,
no_cap,246.tiff/tm_score@r7.5,,,True,,,,,17428.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,246.tiff/chromatin_od@r7.5,,,True,,,,,17428.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,246.tiff/tm_score@r7.5,,,True,,,,,16529.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,246.tiff/chromatin_od@r7.5,,,True,,,,,16529.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,246.tiff/tm_score@r7.5,,,True,,,,,14358.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,246.tiff/chromatin_od@r7.5,,,True,,,,,14358.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,246.tiff/tm_score@r7.5,,,True,,,,,10567.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,246.tiff/chromatin_od@r7.5,,,True,,,,,10567.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,246.tiff/tm_score@r7.5,,,True,,,,,6396.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,246.tiff/chromatin_od@r7.5,,,True,,,,,6396.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,246.tiff/tm_score@r7.5,,,True,,,,,3408.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,246.tiff/chromatin_od@r7.5,,,True,,,,,3408.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
min_separation,246.tiff/si0/r5.9,25657.0,,True,,,,,,,23.853720883753127,23.774444881889767,,,,,,,,,
shortcut,246.tiff/si0/r5.9/z1.0,,,True,,,,,,,,,22931.0,22931.0,,,,,,,
shortcut,246.tiff/si0/r5.9/z3.0,,,True,,,,,,,,,3768.0,3768.0,,,,,,,
no_cap,246.tiff/tm_score@r5.9,,,True,,,,,24876.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/chromatin_od@r5.9,,,True,,,,,24876.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/tm_score@r5.9,,,True,,,,,22931.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/chromatin_od@r5.9,,,True,,,,,22931.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/tm_score@r5.9,,,True,,,,,18840.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/chromatin_od@r5.9,,,True,,,,,18840.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/tm_score@r5.9,,,True,,,,,12929.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/chromatin_od@r5.9,,,True,,,,,12929.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/tm_score@r5.9,,,True,,,,,7382.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/chromatin_od@r5.9,,,True,,,,,7382.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/tm_score@r5.9,,,True,,,,,3768.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/chromatin_od@r5.9,,,True,,,,,3768.0,"(2000000,)",,,,,,,,,,,
min_separation,246.tiff/si0/r5.0,29839.0,,True,,,,,,,20.223748416156685,20.147834645669292,,,,,,,,,
shortcut,246.tiff/si0/r5.0/z1.0,,,True,,,,,,,,,25786.0,25786.0,,,,,,,
shortcut,246.tiff/si0/r5.0/z3.0,,,True,,,,,,,,,3829.0,3829.0,,,,,,,
no_cap,246.tiff/tm_score@r5.0,,,True,,,,,28611.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/chromatin_od@r5.0,,,True,,,,,28611.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/tm_score@r5.0,,,True,,,,,25786.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/chromatin_od@r5.0,,,True,,,,,25786.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/tm_score@r5.0,,,True,,,,,20465.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/chromatin_od@r5.0,,,True,,,,,20465.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/tm_score@r5.0,,,True,,,,,13581.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/chromatin_od@r5.0,,,True,,,,,13581.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/tm_score@r5.0,,,True,,,,,7604.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/chromatin_od@r5.0,,,True,,,,,7604.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/tm_score@r5.0,,,True,,,,,3829.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/chromatin_od@r5.0,,,True,,,,,3829.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/si1/deep_pool,,,True,,,,,50517.0,"(2000000,)",,,,,,,,,,,
min_separation,246.tiff/si1/r7.5,17809.0,,True,,,,,,,30.23243291566195,30.221751968503938,,,,,,,,,
no_cap,246.tiff/tm_score@r7.5,,,True,,,,,17472.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,246.tiff/chromatin_od@r7.5,,,True,,,,,17472.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,246.tiff/tm_score@r7.5,,,True,,,,,16653.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,246.tiff/chromatin_od@r7.5,,,True,,,,,16653.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,246.tiff/tm_score@r7.5,,,True,,,,,14709.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,246.tiff/chromatin_od@r7.5,,,True,,,,,14709.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,246.tiff/tm_score@r7.5,,,True,,,,,11212.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,246.tiff/chromatin_od@r7.5,,,True,,,,,11212.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,246.tiff/tm_score@r7.5,,,True,,,,,6943.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,246.tiff/chromatin_od@r7.5,,,True,,,,,6943.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,246.tiff/tm_score@r7.5,,,True,,,,,3764.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,246.tiff/chromatin_od@r7.5,,,True,,,,,3764.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
min_separation,246.tiff/si1/r5.9,25796.0,,True,,,,,,,23.853720883753127,23.774444881889767,,,,,,,,,
no_cap,246.tiff/tm_score@r5.9,,,True,,,,,25018.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/chromatin_od@r5.9,,,True,,,,,25018.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/tm_score@r5.9,,,True,,,,,23255.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/chromatin_od@r5.9,,,True,,,,,23255.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/tm_score@r5.9,,,True,,,,,19608.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/chromatin_od@r5.9,,,True,,,,,19608.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/tm_score@r5.9,,,True,,,,,13952.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/chromatin_od@r5.9,,,True,,,,,13952.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/tm_score@r5.9,,,True,,,,,8124.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/chromatin_od@r5.9,,,True,,,,,8124.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/tm_score@r5.9,,,True,,,,,4231.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/chromatin_od@r5.9,,,True,,,,,4231.0,"(2000000,)",,,,,,,,,,,
min_separation,246.tiff/si1/r5.0,31639.0,,True,,,,,,,20.223748416156685,20.147834645669292,,,,,,,,,
no_cap,246.tiff/tm_score@r5.0,,,True,,,,,30395.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/chromatin_od@r5.0,,,True,,,,,30395.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/tm_score@r5.0,,,True,,,,,27677.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/chromatin_od@r5.0,,,True,,,,,27677.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/tm_score@r5.0,,,True,,,,,22533.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/chromatin_od@r5.0,,,True,,,,,22533.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/tm_score@r5.0,,,True,,,,,15352.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/chromatin_od@r5.0,,,True,,,,,15352.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/tm_score@r5.0,,,True,,,,,8649.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/chromatin_od@r5.0,,,True,,,,,8649.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/tm_score@r5.0,,,True,,,,,4424.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/chromatin_od@r5.0,,,True,,,,,4424.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/si2/deep_pool,,,True,,,,,40985.0,"(2000000,)",,,,,,,,,,,
min_separation,246.tiff/si2/r7.5,17871.0,,True,,,,,,,30.23243291566195,30.221751968503938,,,,,,,,,
no_cap,246.tiff/tm_score@r7.5,,,True,,,,,17522.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,246.tiff/chromatin_od@r7.5,,,True,,,,,17522.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,246.tiff/tm_score@r7.5,,,True,,,,,16665.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,246.tiff/chromatin_od@r7.5,,,True,,,,,16665.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,246.tiff/tm_score@r7.5,,,True,,,,,14569.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,246.tiff/chromatin_od@r7.5,,,True,,,,,14569.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,246.tiff/tm_score@r7.5,,,True,,,,,10646.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,246.tiff/chromatin_od@r7.5,,,True,,,,,10646.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,246.tiff/tm_score@r7.5,,,True,,,,,6067.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,246.tiff/chromatin_od@r7.5,,,True,,,,,6067.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,246.tiff/tm_score@r7.5,,,True,,,,,3069.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,246.tiff/chromatin_od@r7.5,,,True,,,,,3069.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
min_separation,246.tiff/si2/r5.9,24329.0,,True,,,,,,,23.853720883753127,23.774444881889767,,,,,,,,,
no_cap,246.tiff/tm_score@r5.9,,,True,,,,,23418.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/chromatin_od@r5.9,,,True,,,,,23418.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/tm_score@r5.9,,,True,,,,,21590.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/chromatin_od@r5.9,,,True,,,,,21590.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/tm_score@r5.9,,,True,,,,,17744.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/chromatin_od@r5.9,,,True,,,,,17744.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/tm_score@r5.9,,,True,,,,,12129.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/chromatin_od@r5.9,,,True,,,,,12129.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/tm_score@r5.9,,,True,,,,,6559.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/chromatin_od@r5.9,,,True,,,,,6559.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/tm_score@r5.9,,,True,,,,,3213.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/chromatin_od@r5.9,,,True,,,,,3213.0,"(2000000,)",,,,,,,,,,,
min_separation,246.tiff/si2/r5.0,28183.0,,True,,,,,,,20.223748416156685,20.147834645669292,,,,,,,,,
no_cap,246.tiff/tm_score@r5.0,,,True,,,,,26814.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/chromatin_od@r5.0,,,True,,,,,26814.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/tm_score@r5.0,,,True,,,,,24113.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/chromatin_od@r5.0,,,True,,,,,24113.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/tm_score@r5.0,,,True,,,,,19124.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/chromatin_od@r5.0,,,True,,,,,19124.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/tm_score@r5.0,,,True,,,,,12626.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/chromatin_od@r5.0,,,True,,,,,12626.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/tm_score@r5.0,,,True,,,,,6678.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/chromatin_od@r5.0,,,True,,,,,6678.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/tm_score@r5.0,,,True,,,,,3237.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/chromatin_od@r5.0,,,True,,,,,3237.0,"(2000000,)",,,,,,,,,,,
no_cap,246.tiff/si3/deep_pool,,,True,,,,,42291.0,"(2000000,)",,,,,,,,,,,
min_separation,246.tiff/si3/r7.5,18441.0,,True,,,,,,,30.23243291566195,30.221751968503938,,,,,,,,,
no_cap,246.tiff/tm_score@r7.5,,,True,,,,,18115.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,246.tiff/chromatin_od@r7.5,,,True,,,,,18115.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,246.tiff/tm_score@r7.5,,,True,,,,,17393.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,246.tiff/chromatin_od@r7.5,,,True,,,,,17393.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,246.tiff/tm_score@r7.5,,,True,,,,,15798.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,246.tiff/chromatin_od@r7.5,,,True,,,,,15798.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,246.tiff/tm_score@r7.5,,,True,,,,,12574.0,"(2000000,)",,,,,,,,,,,
nms_radius,246.tiff/tm_score@r7.5,,,True,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
